Q1,Q2,Q3,EN,SN,FN,F,M,Predicted_MAPE
1.173995544210516,1.0858831511387315,1.817872174825042,0.2510852633903534,0.1609722385164941,0.05087809282002653,0.001471877308725456,582.1865211783835,5.0278312344492555
1.2011536633914832,0.9977768763634992,2.1340541612550727,0.3202933544964227,0.11988235010773528,0.05012764828625034,0.001376097319908507,522.5703663313855,5.062215929951899
1.3388290773252869,0.9711147050097189,1.362061700079727,0.3312144234218216,0.11309479147106867,0.051168341823164584,0.0013305084998155082,659.8205800651732,5.118481083801107
1.3186113433838629,1.0320640313867881,0.8813462839168417,0.3572010143387791,0.12357413947802846,0.04199547883019038,0.001312103326925797,644.9338230622109,5.177444572348486
1.1601445204267944,1.0681232569358552,0.9283995189852227,0.34350539929908586,0.12993701136561409,0.060785643696420665,0.0014809104997313013,779.2941170192006,5.267860308612311
1.4934950316719882,0.9843563855141781,1.1908590087388897,0.300731463615673,0.10459033736593465,0.04339932763486959,0.001442809083623653,701.8000027865492,5.2985095922991805
1.1186938219272249,0.9963871101097056,1.212877688657738,0.3950854736492397,0.10778891192448604,0.05447731072467149,0.0014223937379993093,741.5465963517187,5.34971871739418
1.4369034024987868,1.0774221918269304,0.9772279107357689,0.29605474365697276,0.17731173453994367,0.07468116008371009,0.0014421957309723936,607.9779568524791,5.371105243938189
1.2216370175593623,0.9902733002465621,1.4363629577084485,0.38430792522976653,0.10229880528396727,0.061409191903638825,0.0013540536344126487,624.4716130649817,5.38994840603896
1.3941587360133485,1.0364504124418386,2.3652765133528053,0.37595154436804623,0.17579001674206304,0.08711591193288717,0.0013841217033801572,582.6876430914679,5.747219522129624
1.0804367804821708,1.0270001319781448,1.6185350713510376,0.30416549409017185,0.10380964354604276,0.055959224385310403,0.001383735510193861,608.2379261534924,5.757145907338863
1.3040213416902764,0.9339050446990531,1.9913688686551343,0.25001375373527607,0.15543037306545915,0.08219917494505283,0.0014227576228515743,839.6593217842781,5.997731457619051
1.3518742161801893,1.098416329604188,1.730791482263196,0.26802606333725776,0.10431788740896236,0.08412339539329683,0.0014559158748597336,628.4540240501959,6.016441827859546
1.4590318495341363,0.9596045172300735,1.936083700277932,0.2994654475592765,0.18376465755334356,0.047629422496665214,0.0013661266176181626,879.5406729486341,6.021465901849449
1.0125156719534605,1.0131367281115433,2.4032710073334,0.3619480657897526,0.19481004392414447,0.0845805807337476,0.0013658697803176035,844.1727129698378,6.054996030383597
1.2647102002769164,1.050692995548912,1.244967740939817,0.32888777227093874,0.16563231979189502,0.06771263994495325,0.001387114826878403,821.4596565711811,6.070048105063731
0.9160625727411855,0.9416486495170634,1.679400375169309,0.383418834517693,0.17931016014378065,0.0596574915232721,0.001365299261105906,966.2765208375503,6.1977782673015875
1.3251777534092488,0.9209554595116676,2.5550053136147066,0.30667139290155676,0.176131742378996,0.07734371150861845,0.0013073915478171768,947.811751306757,6.199419770804475
0.9110417303166256,0.960704936093705,1.638205682453299,0.34522533255206933,0.10555409518116397,0.04851502485855289,0.0013320652486160103,842.6529002801152,6.264033594758297
1.370192298471486,1.0286065442010268,2.0323146179471325,0.35316026688586166,0.14495274048434634,0.07601773719978606,0.0013403768612684388,926.0835592565361,6.270190473439154
1.078136701943703,0.9139046963234672,1.150202470193232,0.36773542822393296,0.19543346557330765,0.06832791373860739,0.0014193860514567118,895.7570678891171,6.296810770105819
0.9868433697799361,0.9379020636120307,2.1327808570379894,0.2548766892356239,0.12639108767726953,0.05167961977554214,0.0013859892287251517,945.0984069364619,6.3125190058886504
1.0485373950668542,0.9492427651722801,1.4042524886862058,0.29949829516416715,0.16753956394781344,0.06850071217996433,0.0014496913534061745,984.3653747356007,6.347191163833572
1.2970788660924963,0.9178860881445897,2.4692452992726226,0.2729157354815651,0.1911053017907487,0.05911760755837403,0.0014985176850965613,960.6140865629806,6.349613401299904
0.9148557718103401,1.0062708323464762,1.8833303895949256,0.33501777593908283,0.11915654524763936,0.054805544966635825,0.0013587283074493937,839.4887611410473,6.354611377348484
1.5917821099671539,1.0380900732934881,1.1749999048676854,0.32750202965283953,0.17953217934635995,0.030328941724280065,0.0014586536841952632,926.2616722019113,6.362286794327804
1.1586308575269981,1.074161586768987,0.9224541120234804,0.32015134309488885,0.1889208906389727,0.06523658398884546,0.001423032838283177,858.5548311377739,6.423965247356904
1.0348605806215232,1.008814700211936,1.0446101207047465,0.3508898158237891,0.1402831714601153,0.05197547063207719,0.0013790770260988328,972.6451102043712,6.4499454458393455
1.2342602349685943,0.9357419155970148,0.8810259645322065,0.2771269833521073,0.10021950169606209,0.08637392934605209,0.0013218830242964614,683.1470366523245,6.481592298974263
1.1443685688654168,1.059030630670981,1.5640064157493847,0.3411083391835745,0.13564226184114989,0.031530325364858496,0.0013942171599227466,885.3708559514738,6.538687188258781
1.4620180790328225,1.087204614783002,2.1641751163665295,0.351022237395544,0.18920537387420447,0.04950795652370568,0.0014422403784776858,1062.082867802221,6.725449982291968
1.1370636446215365,0.961573906157994,0.8801973772118508,0.3314862656253269,0.18887954849139926,0.06638089922006414,0.0013478648802684515,479.204747224586,6.742750646284086
0.9781919181951683,1.072968168842898,1.6073692059215687,0.3449700547131663,0.13290145432837547,0.06073924394738401,0.0013357317186627983,1086.703681138992,6.818167439481721
1.3099944264612668,1.0592551419732628,2.3498036684088603,0.34179806711357674,0.17967333926724366,0.032449780684369926,0.0014779190154953466,1049.689371126863,6.81902507858105
1.4385756862630532,1.0749617328389354,1.8992099635213224,0.3815480901207875,0.17749934789187227,0.07233061903980229,0.001329836162644663,437.5986143243149,9.89009483185185
1.3012462885752485,1.0745609428308596,1.0213898396353942,0.2601991875164078,0.17236560514445487,0.07595370017424372,0.0013498645496142208,470.5556685878811,9.946711562328039
1.450038067052705,1.0330467928116758,2.295293511653946,0.3221342538932281,0.1324500118462709,0.037262278963450024,0.0014661892916477464,419.1536419995086,10.36213942105922
1.3824871672435153,1.0264970876396962,1.0787868453155578,0.3420630559907887,0.10346264286933131,0.041155727127529636,0.0014689319704720945,435.60121828087387,11.088163393227513
1.1141404440934144,0.9601291224080837,2.126585446411642,0.2983096792843637,0.11293264118847676,0.03783911208747236,0.0014340186762482096,395.8706407087234,11.27069313013329
1.5785592993565019,0.9590294264848044,1.9899281447220845,0.2725646031410152,0.1609814981142539,0.07715086212497892,0.0013484245413227505,437.7676772153865,11.382575274577738
1.3132931485567245,0.927089074619106,1.6944053753290444,0.3436093652960688,0.16581612346126312,0.03683170562899134,0.00141270201896096,347.2847100918285,11.993698164806206
1.42288165432287,1.0258481531516968,0.8920407001272138,0.342741621185209,0.16264028067004177,0.04304723047559742,0.0014049876491187083,310.2732400208525,12.35152705503228
1.2072537071612455,1.0178383725280287,2.3150269480087937,0.3939079247758862,0.11412457840037582,0.05922996353893001,0.001478531120078299,329.5691367819972,12.375470974916837
1.0492370065256316,0.911261628622997,1.7986173783926196,0.27036520858668583,0.17709227230009564,0.0545137330611261,0.001417762436382423,409.82454737443595,12.613221971138586
0.9072870258423905,0.9798110661699466,2.0758603120805468,0.2641130386649546,0.13191243837089692,0.06284905795895987,0.001409790556329448,385.96333820200545,12.759960720794673
0.918152023852477,0.9299554942984167,1.1739594103639734,0.3691070220831174,0.18504871920486396,0.06826537664915593,0.001429857574018561,336.9961648246444,12.83340590934926
1.2446788830949451,1.057315726302524,1.2490594476687467,0.314018548099576,0.15005991920861372,0.04087500694733683,0.0013874971487580297,292.86003205729315,13.429097348563012
1.4591338811769092,0.931357855472385,1.6153681019470532,0.3508302826487658,0.15935773742483436,0.033487706048492716,0.0013283418687374325,271.22125134869793,13.537938011155596
1.229738378982098,1.0484422999860545,2.176977834704881,0.3243050412895687,0.1891004714749676,0.07473765990357835,0.001308283939821263,308.2858845561435,13.78540816091269
1.3203189166154226,0.9045097447021114,1.7066433930454812,0.374812536565753,0.13309459139004912,0.03497992383412761,0.0013583964888557011,265.92110561795795,13.808610183246564
1.4979559971327205,1.0095973024673932,1.7390425024921745,0.3377074348167018,0.17667927189267246,0.047482144531129596,0.0014356441881648294,200.8911916618858,13.8166258326
1.4932266975231343,0.9831459651835368,1.406626050126464,0.36322546820715906,0.1280469784496325,0.05863526689437616,0.0013561631466238464,199.23600721162256,13.85303494777316
1.1707353810364807,1.0242840570336165,2.148480100120348,0.31938329975718,0.19100530617094658,0.07882882602327751,0.0014101172131044586,287.5333963574181,13.891532154582558
1.3933695273465758,0.9358737849900951,1.7784878858983126,0.2887616064396133,0.16136520942655225,0.04226174155613884,0.0014092375361608586,276.77197519353246,13.907060671602752
1.3825184662622079,1.0078684618647453,2.214323605921961,0.37790824181496446,0.13332247405063752,0.07327973769749509,0.001378822885434235,272.2028910323243,14.12519458287139
0.9625277196393753,1.0351375152163182,1.6294782277594402,0.371417708383117,0.12357466941019024,0.06950382036126494,0.0014238286734767948,297.1961898111774,14.170595921720597
1.1930151352485847,0.9999849241860013,1.8459326747186438,0.3848481690449662,0.17023528266263988,0.062071646951335845,0.0014008251705527675,220.29012739299074,14.236184878428151
1.4143518791368055,1.0598176112685145,2.539563273779876,0.3795847373383834,0.15943682925406816,0.04937618641478006,0.0014194917071630867,233.50903667747875,14.653923268576243
1.3658652664952478,0.9027734412227717,2.4270668601393313,0.3177853818055001,0.15200484867411315,0.05705691780245966,0.0013399129535668246,254.79851595090068,14.976726802924292
1.391606807214269,1.0757633171515242,1.9930986825577084,0.2782601886144369,0.14738490463721823,0.05649609100051119,0.0013953389314355499,246.28191608582804,15.004640755727518
0.9327126618461553,0.9082504066345899,1.145472195465132,0.3139813793442119,0.12128301899557546,0.06921879504679591,0.00132530152900041,219.2972264648667,15.226727273845418
1.5736439380938845,0.9603446476390172,1.9268867930348008,0.2886910931021714,0.17879352409875005,0.06057040371229,0.0013216508304852563,229.50538654578924,15.41924527910996
1.3002923095223382,1.014947889157787,0.890793924173329,0.2705697339308531,0.19660374192804075,0.0578827047882399,0.0014481184241292666,206.82124599886114,15.792195704353068
0.9689400387693123,1.0664859806033877,1.6915434518457255,0.2522063996329318,0.19895885597451385,0.05430487914660259,0.0014120232238868482,200.36363391114344,17.381409344608
1.389659512730843,1.046431994500038,0.9560271931578916,0.34341316295539936,0.1523845561152362,0.050423225600650136,0.001445391593878939,77.9693271372515,17.85299544299422
0.9246357408448271,0.9453721983294898,1.592468727258817,0.2670779870909793,0.18408233171007035,0.08040013989368439,0.001449962623554934,202.4875892512677,17.971832067658738
1.2686408295917808,1.0362873453947616,1.2862994398187937,0.25533344639531264,0.10336813370837761,0.049780241547760506,0.0014646598135660317,158.5628649810563,18.461591508532955
1.396178748934842,1.0653931039641393,1.3886343941719217,0.344454989191926,0.1328896858117139,0.03828282794756914,0.0014129969888212243,30.001113809497504,18.596893142835494
1.3991928114045753,0.9388970124530792,1.742667659616133,0.3624576740122028,0.1629427331320653,0.07692147697851082,0.00149983929279093,22.246179252282914,19.20705751743024
1.1668714230389057,1.053390554201227,2.0007774086155488,0.3753957082085251,0.13571534715569306,0.03765627238487997,0.001353183966852333,84.68210627175327,19.7643006013889
1.3050034554974685,0.9737065873327047,1.7812697667905173,0.26736160257826885,0.1975770892587434,0.06767354709396278,0.0014852451578766307,103.76757144614427,20.23081857872172
1.084893917594418,0.9456711583528647,2.0102388917444567,0.35933760187362423,0.18427100475759928,0.07094681587268516,0.0014598105798677523,94.71025591464279,20.265328514206338
0.9054551077525906,0.9203885015475192,2.1602492715441164,0.3748926886060434,0.1562895142610533,0.08111034722080954,0.0013147446864931384,31.083262963664772,20.495352230382416
1.240127616250787,1.0173452457045749,1.7604718557345498,0.2516891782978489,0.17555250278225532,0.06363563639685813,0.0014702707029246081,110.36074180295297,20.86831389449254
1.1323635674053996,0.9254471463355838,2.254104303036039,0.35369917388468114,0.17910844971994522,0.053983500509102875,0.001486686358108737,60.24432898823952,21.278170025839362
1.161064271295657,1.0211298327394627,1.110535093232627,0.3540869857138331,0.12151454831630905,0.0385490811321095,0.0013046297651356923,39.65486903879321,21.28790943514309
0.9824953887156315,1.0383195656873916,1.4142525646145638,0.36191412842895887,0.11825394348577056,0.07565462451202337,0.0014199875177421046,147.12809557631624,21.508869646661825
1.1895120174443117,0.9214022868735972,1.2395717180429935,0.27197009967559355,0.13638937544750102,0.060549930258974094,0.001338470557365108,37.08314647348004,21.528979090511037
1.1006169597135023,0.9162771944749805,1.0112632498640066,0.32819856313515683,0.18811853873805826,0.06743031458927562,0.001480512823261378,99.99625081910474,21.606078144006702
0.9426817828808594,1.0086301785481966,1.5085085387273622,0.3451322965265236,0.19810336521926314,0.08798810051282371,0.0014312492818780286,62.183579632189435,22.72613511723543
1.3632612412739282,1.0958195585077197,2.1463479368701113,0.3943550103737069,0.10751560862948628,0.08126920509442254,0.0013931910827928123,32.52537571343833,23.43333369470418
1.515642689725107,0.9621801963163406,1.8924363072539656,0.33800775221693236,0.12823309271855216,0.08704880718715183,0.001317242715086762,109.04683194993616,23.863926317368925
1.291962543657036,0.9972817725587817,2.5075680554617654,0.2871770181440461,0.17643651961762077,0.08568690108395259,0.0014990643645341416,159.51633658255702,24.297020082172896
