TRUE_STRAIN,TRUE_STRESS,PRED_TRUE_STRESS
0.0,0.0,36.24552617527624
0.01,16.105224016224604,48.45657400500914
0.02,32.21044803244921,60.667621834742036
0.030000000000000002,48.31567204867382,72.87866966447493
0.04,64.42089606489841,85.08971749420783
0.05,80.52612008112303,97.30076532394071
0.060000000000000005,96.63134409734764,109.51181315367361
0.06999999999999999,112.73656811357223,121.7228609834065
0.08,128.84179212979683,133.9339088131394
0.09000000000000001,144.94701614602147,146.14495664287233
0.1,161.05224016224605,158.3560044726052
0.11,177.15746417847066,170.5670523023381
0.12000000000000001,193.26268819469527,182.778100132071
0.13,209.36791221091988,194.9891479618039
0.13999999999999999,225.47313622714447,207.20019579153677
0.15,240.78582518820753,219.41124362126968
0.16,255.76678929762178,231.62229145100258
0.17,268.91532371295943,243.8333392807355
0.18000000000000002,282.3728749699461,256.0443871104684
0.19,297.4220534296472,268.2554349402012
0.2,312.3908593629143,280.46648276993415
0.21000000000000002,327.25420129434406,292.6775305996671
0.22,340.85358851507226,304.8885784294
0.22999999999999998,353.91820765657826,317.09962625913283
0.24000000000000002,361.35093059880666,329.31067408886577
0.25,367.37801075071775,341.5217219185986
0.26,373.40509090262884,353.7327697483315
0.27,379.4321710545399,365.94381757806445
0.27999999999999997,384.9956309531467,378.1548654077973
0.29000000000000004,390.55745889183567,390.3659132375302
0.3,396.11928683052463,402.57696106726314
0.31000000000000005,400.74590308633213,414.7880088969961
0.32,403.7592417167498,426.9990567267289
0.33,406.7725803471675,439.21010455646183
0.34,409.78591897758525,451.42115238619476
0.35000000000000003,412.79925760800296,463.6322002159276
0.36000000000000004,415.81259623842067,475.8432480456605
