TRUE_STRAIN,TRUE_STRESS
0.0194,516.1781072631745
0.0195,516.6060448417894
0.0196,517.0310803439925
0.019700000000000002,517.4561158461955
0.0198,517.8811513483986
0.0199,518.3061868506015
0.02,518.7312223528046
0.0201,519.1562578550077
0.020200000000000003,519.561055193262
0.020300000000000002,519.9327755417337
0.0204,520.3044958902054
0.0205,520.6762162386772
0.0206,521.0479365871489
0.0207,521.4196569356207
0.020800000000000003,521.7913772840925
0.020900000000000002,522.1630976325642
0.021,522.5438133000334
0.0211,522.925440899858
0.0212,523.3070684996826
0.0213,523.6886960995072
0.021400000000000002,524.0703236993318
0.021500000000000002,524.4519512991563
0.0216,524.8335788989809
0.0217,525.231365445665
0.0218,525.6495608913569
0.0219,526.0677563370489
0.022000000000000002,526.4859517827409
0.0221,526.9041472284329
0.0222,527.3223426741248
0.0223,527.7405381198167
0.0224,528.1515705158989
0.022500000000000003,528.5222921295061
0.022600000000000002,528.8930137431132
0.0227,529.2637353567204
0.0228,529.6344569703275
0.0229,530.0051785839347
0.023,530.3759001975418
0.023100000000000002,530.746621811149
0.023200000000000002,531.1150849290012
0.0233,531.4737752611784
0.0234,531.8324655933557
0.0235,532.1911559255328
0.0236,532.5498462577101
0.023700000000000002,532.9085365898873
0.0238,533.2672269220645
0.0239,533.6259172542417
0.024,533.987761630209
0.0241,534.3519914407525
0.024200000000000003,534.7162212512959
0.024300000000000002,535.0804510618394
0.0244,535.4446808723828
0.0245,535.8089106829264
0.0246,536.1731404934698
0.0247,536.539766021209
0.024800000000000003,536.9121163146871
0.024900000000000002,537.2844666081653
0.025,537.6568169016435
0.0251,538.0291671951217
0.0252,538.4015174885999
0.0253,538.773867782078
0.025400000000000002,539.1381338257195
0.025500000000000002,539.4690150656965
0.0256,539.7998963056734
0.0257,540.1307775456505
0.0258,540.4616587856275
0.025900000000000003,540.7925400256045
0.026000000000000002,541.1234212655814
0.0261,541.4543025055585
0.0262,541.7854055208383
0.0263,542.1165777438495
0.0264,542.4477499668607
0.026500000000000003,542.778922189872
0.026600000000000002,543.1100944128832
0.0267,543.4412666358945
0.0268,543.7724388589057
0.0269,544.1036110819169
0.027,544.4433414730773
0.027100000000000003,544.7848408006068
0.027200000000000002,545.1263401281365
0.0273,545.467839455666
0.0274,545.8093387831956
0.0275,546.1508381107252
0.027600000000000003,546.4923374382547
0.027700000000000002,546.8389035052409
0.027800000000000002,547.1928411189326
0.0279,547.5467787326244
0.028,547.9007163463161
0.0281,548.2546539600079
0.028200000000000003,548.6085915736998
0.028300000000000002,548.9625291873915
0.0284,549.3164668010833
0.0285,549.6510207018513
0.0286,549.9814061830979
0.0287,550.3117916643444
0.028800000000000003,550.642177145591
0.028900000000000002,550.9725626268375
0.029,551.302948108084
0.0291,551.6333335893306
0.0292,551.9604773015074
0.029300000000000003,552.2482542197946
0.029400000000000003,552.5360311380819
0.029500000000000002,552.8238080563691
0.0296,553.1115849746564
0.0297,553.3993618929436
0.0298,553.6871388112309
0.029900000000000003,553.9749157295181
0.030000000000000002,554.2840635468359
0.030100000000000002,554.6036621159362
0.0302,554.9232606850366
0.0303,555.2428592541368
0.0304,555.5624578232371
0.030500000000000003,555.8820563923374
0.030600000000000002,556.2016549614376
0.0307,556.5190242106702
0.0308,556.8172801347594
0.0309,557.1155360588485
0.031,557.4137919829377
0.031100000000000003,557.7120479070269
0.031200000000000002,558.0103038311161
0.0313,558.3085597552052
0.031400000000000004,558.6068156792944
0.0315,558.8951549261155
0.0316,559.1794640936366
0.0317,559.4637732611577
0.0318,559.7480824286788
0.031900000000000005,560.0323915961999
0.032,560.316700763721
0.032100000000000004,560.6010099312421
0.0322,560.8854060870971
0.0323,561.1702756868305
0.0324,561.4551452865638
0.0325,561.7400148862972
0.032600000000000004,562.0248844860306
0.0327,562.309754085764
0.0328,562.5946236854973
0.0329,562.8794932852306
0.033,563.1827473612183
0.033100000000000004,563.4979990219875
0.0332,563.8132506827568
0.0333,564.1285023435261
0.0334,564.4437540042953
0.0335,564.7590056650646
0.033600000000000005,565.0742573258339
0.0337,565.3775409368199
0.033800000000000004,565.6625612200851
0.0339,565.9475815033503
0.034,566.2326017866155
0.0341,566.5176220698808
0.0342,566.802642353146
0.034300000000000004,567.0876626364111
0.0344,567.3726829196763
0.0345,567.6465205291406
0.0346,567.9101166462726
0.0347,568.1737127634048
0.034800000000000005,568.437308880537
0.0349,568.700904997669
0.035,568.9645011148011
0.0351,569.2280972319332
0.0352,569.4916933490654
0.035300000000000005,569.7628218058511
0.0354,570.0355859123961
0.035500000000000004,570.3083500189409
0.0356,570.5811141254858
0.0357,570.8538782320308
0.0358,571.1266423385756
0.0359,571.3994064451205
0.036000000000000004,571.6721705516654
0.0361,571.9350224601834
0.0362,572.1952828179213
0.0363,572.4555431756593
0.0364,572.7158035333973
0.036500000000000005,572.9760638911353
0.0366,573.2363242488732
0.0367,573.4965846066111
0.0368,573.756844964349
0.0369,574.0443693068835
0.037000000000000005,574.3337150487749
0.0371,574.6230607906663
0.037200000000000004,574.9124065325576
0.0373,575.201752274449
0.0374,575.4910980163403
0.0375,575.7804437582316
0.0376,576.0388200105764
0.037700000000000004,576.2871987751092
0.0378,576.535577539642
0.0379,576.7839563041748
0.038,577.0323350687075
0.0381,577.2807138332404
0.038200000000000005,577.5290925977731
0.0383,577.777471362306
0.038400000000000004,578.0149907407497
0.0385,578.2488048674002
0.0386,578.4826189940505
0.038700000000000005,578.716433120701
0.0388,578.9502472473514
0.038900000000000004,579.1840613740019
0.039,579.4178755006524
0.0391,579.6564248058806
0.0392,579.9098310428654
0.0393,580.1632372798503
0.039400000000000004,580.4166435168352
0.0395,580.67004975382
0.0396,580.9234559908048
0.0397,581.1768622277896
0.0398,581.4302684647744
0.039900000000000005,581.6818973564216
0.04,581.9309715673292
0.040100000000000004,582.1800457782368
0.0402,582.4291199891445
0.0403,582.6781942000522
0.040400000000000005,582.9272684109599
0.0405,583.1763426218675
0.040600000000000004,583.4254168327752
0.0407,583.6611727332131
0.0408,583.8925233625946
0.0409,584.1238739919761
0.041,584.3552246213577
0.041100000000000005,584.5865752507392
0.0412,584.8179258801207
0.0413,585.0492765095023
0.0414,585.2797728801969
0.0415,585.5024466476999
0.041600000000000005,585.7251204152029
0.0417,585.9477941827059
0.041800000000000004,586.170467950209
0.0419,586.393141717712
0.042,586.615815485215
0.042100000000000005,586.8384892527181
0.0422,587.0678439044357
0.042300000000000004,587.3053193008965
0.0424,587.5427946973573
0.0425,587.7802700938181
0.0426,588.0177454902789
0.0427,588.2552208867397
0.042800000000000005,588.4926962832005
0.0429,588.7301716796613
0.043000000000000003,588.9632491862268
0.0431,589.193895777979
0.0432,589.4245423697313
0.043300000000000005,589.6551889614836
0.0434,589.8858355532359
0.043500000000000004,590.1164821449883
0.0436,590.3471287367405
0.0437,590.5777753284927
0.0438,590.8032318352962
0.0439,591.0237199315766
0.044000000000000004,591.2442080278571
0.0441,591.4646961241375
0.0442,591.6851842204179
0.0443,591.9056723166983
0.0444,592.1261604129787
0.044500000000000005,592.3466485092591
0.0446,592.5610089590153
0.044700000000000004,592.7729390124737
0.0448,592.9848690659321
0.0449,593.1967991193906
0.045000000000000005,593.4087291728489
0.0451,593.6206592263073
0.045200000000000004,593.8325892797657
0.0453,594.0445193332241
0.0454,594.2484860880618
0.0455,594.4518276975941
0.0456,594.6551693071265
0.045700000000000005,594.8585109166588
0.0458,595.061852526191
0.0459,595.2651941357234
0.046,595.4685357452557
0.0461,595.6740473030745
0.046200000000000005,595.8924117287002
0.0463,596.1107761543258
0.046400000000000004,596.3291405799514
0.0465,596.547505005577
0.0466,596.7658694312026
0.046700000000000005,596.9842338568283
0.0468,597.2025982824539
0.046900000000000004,597.419261411746
0.047,597.629215618059
0.0471,597.8391698243721
0.0472,598.0491240306852
0.0473,598.2590782369983
0.047400000000000005,598.4690324433114
0.0475,598.6789866496244
0.0476,598.8889408559376
0.0477,599.0935666148115
0.0478,599.2835249422426
0.047900000000000005,599.4734832696737
0.048,599.6634415971048
0.048100000000000004,599.8533999245359
0.0482,600.043358251967
0.0483,600.2333165793981
0.048400000000000006,600.4232749068292
0.0485,600.6131637316112
0.048600000000000004,600.8027176283479
0.0487,600.9922715250847
0.0488,601.1818254218215
0.0489,601.3713793185583
0.049,601.5609332152951
0.049100000000000005,601.7504871120318
0.0492,601.9400410087686
0.049300000000000004,602.1369462389117
0.0494,602.3392026980472
0.0495,602.5414591571828
0.049600000000000005,602.7437156163184
0.0497,602.9459720754539
0.049800000000000004,603.1482285345895
0.0499,603.3504849937251
0.05,603.5527414528607
0.050100000000000006,603.7572524123042
0.0502,603.9629162931194
0.050300000000000004,604.1685801739347
0.0504,604.37424405475
0.0505,604.5799079355653
0.0506,604.7855718163805
0.0507,604.9912356971959
0.050800000000000005,605.1968995780111
0.0509,605.3779329272735
0.051000000000000004,605.5566944090166
0.0511,605.7354558907598
0.0512,605.9142173725029
0.051300000000000005,606.0929788542461
0.0514,606.2717403359892
0.051500000000000004,606.4505018177323
0.0516,606.6273232331217
0.0517,606.7950279597216
0.051800000000000006,606.9627326863214
0.0519,607.1304374129212
0.052000000000000005,607.2981421395211
0.0521,607.465846866121
0.0522,607.6335515927208
0.0523,607.8012563193206
0.0524,607.9722013150595
0.052500000000000005,608.1516092674468
0.0526,608.3310172198342
0.052700000000000004,608.5104251722214
0.0528,608.6898331246088
0.0529,608.869241076996
0.053000000000000005,609.0486490293833
0.0531,609.2280569817707
0.053200000000000004,609.4176700746252
0.0533,609.6156709281425
0.0534,609.8136717816599
0.053500000000000006,610.0116726351772
0.0536,610.2096734886944
0.053700000000000005,610.4076743422117
0.0538,610.6056751957291
0.0539,610.8036760492464
0.054,610.973520054985
0.0541,611.1374670937619
0.054200000000000005,611.3014141325389
0.0543,611.4653611713157
0.054400000000000004,611.6293082100927
0.0545,611.7932552488697
0.0546,611.9572022876466
0.054700000000000006,612.1206259185743
0.0548,612.2826689348817
0.054900000000000004,612.444711951189
0.055,612.6067549674964
0.0551,612.7687979838038
0.055200000000000006,612.9308410001112
0.0553,613.0928840164185
0.055400000000000005,613.2549270327258
0.0555,613.4234525564932
0.055600000000000004,613.5969761962307
0.0557,613.7704998359682
0.0558,613.9440234757056
0.055900000000000005,614.1175471154431
0.056,614.2910707551806
0.056100000000000004,614.4645943949181
0.0562,614.6381180346556
0.0563,614.8153614014831
0.056400000000000006,614.9989722449467
0.0565,615.1825830884104
0.056600000000000004,615.366193931874
0.0567,615.5498047753377
0.0568,615.7334156188014
0.056900000000000006,615.9170264622651
0.057,616.1006373057287
0.057100000000000005,616.2481147475237
0.0572,616.3884239393598
0.057300000000000004,616.5287331311958
0.0574,616.6690423230319
0.0575,616.809351514868
0.057600000000000005,616.9496607067042
0.0577,617.0899698985403
0.057800000000000004,617.2421339662977
0.0579,617.4011688828903
0.058,617.5602037994828
0.058100000000000006,617.7192387160753
0.0582,617.8782736326677
0.058300000000000005,618.0373085492603
0.0584,618.1963434658528
0.0585,618.3553783824453
0.058600000000000006,618.5200741672228
0.0587,618.6882474220542
0.058800000000000005,618.8564206768858
0.0589,619.0245939317174
0.059000000000000004,619.192767186549
0.0591,619.3609404413805
0.0592,619.5291136962121
0.059300000000000005,619.6972869510436
0.0594,619.8725464102494
0.059500000000000004,620.052294174379
0.0596,620.2320419385085
0.0597,620.411789702638
0.059800000000000006,620.5915374667676
0.0599,620.7712852308971
0.060000000000000005,620.9510329950266
0.0601,621.1307807591561
0.060200000000000004,621.2855747391718
0.0603,621.4331088424723
0.0604,621.5806429457729
0.060500000000000005,621.7281770490735
0.0606,621.875711152374
0.060700000000000004,622.0232452556746
0.0608,622.1707793589751
0.0609,622.3183134622757
0.061000000000000006,622.4608404468872
0.0611,622.5973436591192
0.061200000000000004,622.7338468713513
0.0613,622.8703500835832
0.0614,623.0068532958152
0.061500000000000006,623.1433565080472
0.0616,623.2798597202792
0.061700000000000005,623.4163629325112
0.0618,623.5604014679867
0.061900000000000004,623.7064198642565
0.062,623.8524382605265
0.0621,623.9984566567964
0.062200000000000005,624.1444750530663
0.0623,624.2904934493363
0.062400000000000004,624.4365118456062
0.0625,624.5845253871308
0.0626,624.7452302294055
0.0627,624.9059350716801
0.06280000000000001,625.0666399139548
0.0629,625.2273447562294
0.063,625.3880495985042
0.0631,625.5487544407788
0.0632,625.7094592830534
0.06330000000000001,625.866150403198
0.0634,626.0017931956976
0.0635,626.1374359881971
0.0636,626.2730787806967
0.0637,626.4087215731962
0.06380000000000001,626.5443643656957
0.0639,626.6800071581953
0.064,626.8156499506948
0.0641,626.9472368506996
0.06420000000000001,627.071403124889
0.06430000000000001,627.1955693990783
0.0644,627.3197356732677
0.0645,627.4439019474571
0.0646,627.5680682216465
0.06470000000000001,627.6922344958359
0.0648,627.8164007700253
0.0649,627.9449865725414
0.065,628.0885501202847
0.0651,628.232113668028
0.06520000000000001,628.3756772157712
0.0653,628.5192407635145
0.0654,628.6628043112578
0.0655,628.8063678590009
0.0656,628.9499314067442
0.06570000000000001,629.0965041321278
0.0658,629.2511621842235
0.0659,629.4058202363193
0.066,629.5604782884151
0.0661,629.7151363405109
0.06620000000000001,629.8697943926065
0.0663,630.0244524447023
0.0664,630.1791104967981
0.0665,630.327863272603
0.0666,630.4702980557055
0.06670000000000001,630.6127328388079
0.0668,630.7551676219103
0.0669,630.8976024050128
0.067,631.0400371881152
0.0671,631.1824719712176
0.06720000000000001,631.32490675432
0.0673,631.4551761300705
0.0674,631.5653348572458
0.0675,631.6754935844212
0.06760000000000001,631.7856523115966
0.06770000000000001,631.895811038772
0.0678,632.0059697659473
0.0679,632.1161284931227
0.068,632.2262872202981
0.06810000000000001,632.3569121107915
0.0682,632.4938911379487
0.0683,632.6308701651059
0.0684,632.767849192263
0.0685,632.9048282194202
0.06860000000000001,633.0418072465774
0.0687,633.1787862737345
0.0688,633.3157653008917
0.0689,633.460452647812
0.069,633.6051923730058
0.06910000000000001,633.7499320981996
0.0692,633.8946718233933
0.0693,634.039411548587
0.0694,634.1841512737808
0.0695,634.3288909989747
0.06960000000000001,634.4718823654298
0.0697,634.5908250736519
0.0698,634.709767781874
0.0699,634.8287104900961
0.07,634.9476531983182
0.07010000000000001,635.0665959065403
0.0702,635.1855386147624
0.0703,635.3044813229845
0.0704,635.4212308299634
0.07050000000000001,635.5331003370112
0.07060000000000001,635.644969844059
0.0707,635.7568393511069
0.0708,635.8687088581547
0.0709,635.9805783652026
0.07100000000000001,636.0924478722504
0.0711,636.2043173792982
0.0712,636.3472425648358
0.0713,636.4943500082835
0.0714,636.6414574517312
0.07150000000000001,636.7885648951789
0.0716,636.9356723386265
0.0717,637.0827797820743
0.0718,637.229887225522
0.0719,637.3731003198205
0.07200000000000001,637.4914519268633
0.0721,637.6098035339061
0.0722,637.7281551409488
0.0723,637.8465067479916
0.0724,637.9648583550344
0.07250000000000001,638.0832099620771
0.0726,638.2015615691199
0.0727,638.3213359823156
0.0728,638.4457596213797
0.0729,638.5701832604436
0.07300000000000001,638.6946068995076
0.0731,638.8190305385715
0.0732,638.9434541776355
0.0733,639.0678778166995
0.0734,639.1923014557634
0.07350000000000001,639.3167250948275
0.0736,639.4411487338914
0.0737,639.556194966863
0.0738,639.6677559404751
0.07390000000000001,639.7793169140873
0.07400000000000001,639.8908778876994
0.0741,640.0024388613115
0.0742,640.1139998349236
0.0743,640.2255608085356
0.07440000000000001,640.3368298613232
0.0745,640.4466053462653
0.0746,640.5563808312074
0.0747,640.6661563161497
0.0748,640.7759318010918
0.07490000000000001,640.885707286034
0.075,640.9954827709761
0.0751,641.1052582559182
0.0752,641.2246665807805
0.0753,641.3685846201787
0.07540000000000001,641.5125026595769
0.0755,641.6564206989749
0.0756,641.8003387383731
0.0757,641.9442567777711
0.0758,642.0881748171693
0.07590000000000001,642.2304155043022
0.076,642.3405196767443
0.0761,642.4506238491864
0.0762,642.5607280216285
0.0763,642.6708321940706
0.07640000000000001,642.7809363665128
0.0765,642.8910405389549
0.0766,643.001144711397
0.0767,643.1091253222544
0.07680000000000001,643.2074381526162
0.07690000000000001,643.3057509829781
0.077,643.4040638133399
0.0771,643.5023766437017
0.0772,643.6006894740636
0.07730000000000001,643.6990023044254
0.07740000000000001,643.7973151347874
0.0775,643.8956279651492
0.0776,643.9954084873827
0.0777,644.0958950695643
0.07780000000000001,644.1963816517458
0.0779,644.2968682339273
0.078,644.3973548161088
0.0781,644.4978413982903
0.0782,644.5983279804718
0.07830000000000001,644.6988145626533
0.0784,644.8241497909661
0.0785,644.9623842298134
0.0786,645.1006186686607
0.0787,645.238853107508
0.07880000000000001,645.3770875463553
0.0789,645.5153219852026
0.079,645.6535564240498
0.0791,645.7917908628971
0.0792,645.9070820799717
0.07930000000000001,646.0169204403794
0.0794,646.126758800787
0.0795,646.2365971611946
0.0796,646.3464355216023
0.07970000000000001,646.4562738820099
0.07980000000000001,646.5661122424176
0.0799,646.6759506028252
0.08,646.7722629113791
0.0801,646.8652719681825
0.08020000000000001,646.9582810249858
0.08030000000000001,647.0512900817891
0.0804,647.1442991385925
0.0805,647.2373081953958
0.0806,647.3303172521992
0.08070000000000001,647.4245295026561
0.08080000000000001,647.5271080045383
0.0809,647.6296865064203
0.081,647.7322650083023
0.0811,647.8348435101844
0.08120000000000001,647.9374220120665
0.0813,648.0400005139486
0.0814,648.1425790158306
0.0815,648.2527789875103
0.0816,648.3721583343149
0.08170000000000001,648.4915376811196
0.0818,648.6109170279242
0.0819,648.7302963747288
0.082,648.8496757215335
0.0821,648.9690550683381
0.08220000000000001,649.0884344151427
0.0823,649.2032194310301
0.0824,649.3127848672088
0.0825,649.4223503033876
0.0826,649.5319157395663
0.08270000000000001,649.6414811757451
0.0828,649.7510466119238
0.0829,649.8606120481026
0.083,649.9701774842813
0.08310000000000001,650.0739062219069
0.08320000000000001,650.1657560026135
0.0833,650.2576057833203
0.0834,650.3494555640269
0.0835,650.4413053447337
0.08360000000000001,650.5331551254404
0.08370000000000001,650.6250049061471
0.0838,650.7168546868538
0.0839,650.8071036822276
0.084,650.8908447046787
0.08410000000000001,650.9745857271296
0.08420000000000001,651.0583267495806
0.0843,651.1420677720316
0.0844,651.2258087944826
0.0845,651.3095498169336
0.08460000000000001,651.3932908393846
0.0847,651.4912111553306
0.0848,651.6112656709231
0.0849,651.7313201865156
0.085,651.8513747021082
0.08510000000000001,651.9714292177007
0.0852,652.0914837332931
0.0853,652.2115382488856
0.0854,652.3315927644782
0.0855,652.4481849384387
0.08560000000000001,652.5601972402053
0.0857,652.6722095419719
0.0858,652.7842218437386
0.0859,652.8962341455052
0.08600000000000001,653.0082464472719
0.08610000000000001,653.1202587490385
0.0862,653.2322710508051
0.0863,653.3202234315442
0.0864,653.3943979489977
0.08650000000000001,653.4685724664513
0.08660000000000001,653.5427469839047
0.0867,653.6169215013583
0.0868,653.6910960188119
0.0869,653.7652705362653
0.08700000000000001,653.8394450537189
0.08710000000000001,653.9208023465818
0.0872,654.0143524197919
0.0873,654.107902493002
0.0874,654.2014525662121
0.08750000000000001,654.2950026394221
0.0876,654.3885527126323
0.0877,654.4821027858424
0.0878,654.5756528590524
0.0879,654.6792486023601
0.08800000000000001,654.7898670044679
0.0881,654.9004854065756
0.0882,655.0111038086834
0.0883,655.1217222107912
0.0884,655.232340612899
0.08850000000000001,655.3429590150067
0.0886,655.4535774171145
0.0887,655.559795980476
0.0888,655.6615297665084
0.0889,655.7632635525407
0.08900000000000001,655.8649973385732
0.0891,655.9667311246055
0.0892,656.0684649106379
0.0893,656.1701986966704
0.08940000000000001,656.2719324827027
0.08950000000000001,656.3702485235426
0.0896,656.4636142729942
0.0897,656.5569800224458
0.0898,656.6503457718974
0.08990000000000001,656.743711521349
0.09000000000000001,656.8370772708006
0.0901,656.9304430202523
0.0902,657.0238087697038
0.0903,657.1037294149668
0.09040000000000001,657.1694626022128
0.09050000000000001,657.2351957894588
0.0906,657.3009289767048
0.0907,657.3666621639508
0.0908,657.4323953511968
0.09090000000000001,657.4981285384428
0.091,657.5638617256888
0.0911,657.6503686293227
0.0912,657.7524894207388
0.0913,657.8546102121551
0.09140000000000001,657.9567310035713
0.0915,658.0588517949875
0.0916,658.1609725864038
0.0917,658.26309337782
0.0918,658.3652141692362
0.09190000000000001,658.4719844865034
0.092,658.5833412247449
0.0921,658.6946979629865
0.0922,658.806054701228
0.09230000000000001,658.9174114394697
0.09240000000000001,659.0287681777112
0.0925,659.1401249159527
0.0926,659.2514816541943
0.0927,659.3506599018971
0.09280000000000001,659.4344970579847
0.09290000000000001,659.5183342140724
0.093,659.60217137016
0.0931,659.6860085262476
0.0932,659.7698456823354
0.09330000000000001,659.853682838423
0.09340000000000001,659.9375199945107
0.0935,660.0193177267179
0.0936,660.0942936990577
0.0937,660.1692696713976
0.09380000000000001,660.2442456437375
0.09390000000000001,660.3192216160775
0.094,660.3941975884173
0.0941,660.4691735607572
0.0942,660.5441495330971
0.09430000000000001,660.6191275074174
0.0944,660.6941851772996
0.0945,660.7692428471818
0.0946,660.8443005170639
0.0947,660.919358186946
0.09480000000000001,660.9944158568281
0.0949,661.0694735267103
0.095,661.1445311965925
0.0951,661.2195888664746
0.0952,661.3274549070725
0.09530000000000001,661.4422475795651
0.0954,661.5570402520576
0.0955,661.6718329245501
0.0956,661.7866255970426
0.09570000000000001,661.9014182695353
0.09580000000000001,662.0162109420278
0.0959,662.1232415595396
0.096,662.2085716305361
0.0961,662.2939017015326
0.09620000000000001,662.3792317725291
0.09630000000000001,662.4645618435256
0.0964,662.5498919145222
0.0965,662.6352219855187
0.0966,662.7205520565152
0.09670000000000001,662.795425600723
0.09680000000000001,662.8617280914691
0.0969,662.9280305822152
0.097,662.9943330729615
0.0971,663.0606355637076
0.09720000000000001,663.1269380544537
0.09730000000000001,663.1932405451998
0.0974,663.2595430359461
0.0975,663.3404223965473
0.0976,663.4343791119379
0.09770000000000001,663.5283358273286
0.0978,663.6222925427193
0.0979,663.71624925811
0.098,663.8102059735006
0.0981,663.9041626888913
0.09820000000000001,663.998119404282
0.0983,664.098020451046
0.0984,664.2036072200855
0.0985,664.3091939891251
0.09860000000000001,664.4147807581647
0.09870000000000001,664.5203675272044
