TRUE_STRAIN,TRUE_STRESS,PRED_TRUE_STRESS
0.0,0.0,50.1387911562677
0.01,16.105224016224604,61.237789729643296
0.02,32.21044803244921,72.33678830301889
0.030000000000000002,48.31567204867382,83.4357868763945
0.04,64.42089606489841,94.5347854497701
0.05,80.52612008112303,105.6337840231457
0.060000000000000005,96.63134409734764,116.7327825965213
0.06999999999999999,112.73656811357223,127.8317811698969
0.08,128.84179212979683,138.9307797432725
0.09000000000000001,144.94701614602147,150.0297783166481
0.1,161.05224016224605,161.1287768900237
0.11,177.15746417847066,172.2277754633993
0.12000000000000001,193.26268819469527,183.3267740367749
0.13,209.36791221091988,194.42577261015052
0.13999999999999999,225.47313622714447,205.5247711835261
0.15,240.78582518820753,216.6237697569017
0.16,255.76678929762178,227.7227683302773
0.17,268.91532371295943,238.8217669036529
0.18000000000000002,282.3728749699461,249.9207654770285
0.19,297.4220534296472,261.0197640504041
0.2,312.3908593629143,272.11876262377973
0.21000000000000002,327.25420129434406,283.2177611971553
0.22,340.85358851507226,294.3167597705309
0.22999999999999998,353.91820765657826,305.4157583439065
0.24000000000000002,361.35093059880666,316.5147569172821
0.25,367.37801075071775,327.6137554906577
0.26,373.40509090262884,338.71275406403333
0.27,379.4321710545399,349.8117526374089
0.27999999999999997,384.9956309531467,360.9107512107845
0.29000000000000004,390.55745889183567,372.00974978416014
0.3,396.11928683052463,383.1087483575357
0.31000000000000005,400.74590308633213,394.2077469309113
0.32,403.7592417167498,405.3067455042869
0.33,406.7725803471675,416.40574407766246
0.34,409.78591897758525,427.5047426510381
0.35000000000000003,412.79925760800296,438.6037412244137
0.36000000000000004,415.81259623842067,449.7027397977893
0.37,417.91526456713143,460.8017383711649
0.38,419.8429122703169,471.9007369445405
0.39,421.77055997350243,482.9997355179161
0.4,423.6982076766879,494.0987340912917
