DISPLACEMENT,FORCE,STRAIN,STRESS,TRUE_STRAIN,TRUE_STRESS
0.579366645,7.134498219,0.0463493316,567.7453290170869,0.045307278912346406,594.059945536051
0.589549974,7.147939099,0.04716399792,568.8149202628393,0.04608555564900134,595.6425059789809
0.599950026,7.163059901,0.04799600208,570.0181954537462,0.046879771082413806,597.3767899483821
0.610350026,7.17734049,0.04882800208,571.1546086185531,0.047673352271882664,599.0429470361814
0.620966658,7.189941158,0.049677332639999995,572.157337917783,0.04848281469480166,600.5805883159416
0.630933355,7.201701613,0.050474668400000006,573.0932051909128,0.049242127161627056,602.0198946852173
0.641333342,7.215142494,0.05130666736,574.1627965162429,0.050033835594186206,603.6211761275891
0.651516684,7.228583374,0.052121334719999995,575.2323877619955,0.05080844485100804,605.2142675863233
0.661700013,7.239503617,0.05293600104,576.1013930886028,0.05158245356500567,606.5978970322865
0.672100013,7.249584152,0.05376800104,576.9035765757332,0.052372313025503235,607.9225286810369
0.682283342,7.260504898,0.054582667359999996,577.7726219298087,0.053145112705134265,609.3089927623186
0.692466684,7.273105566,0.05539733472,578.7753512290386,0.05391731661197607,610.8379630887592
0.702433316,7.282345888,0.05619466528,579.5106726900691,0.0546725104163609,612.0760809680752
0.712616645,7.291586714,0.0570093316,580.2460342581452,0.055443535231344446,613.3254728347528
0.72345,7.302506957,0.057876000000000004,581.1150395847524,0.056263124298954116,614.7476536157595
0.733416697,7.313427704,0.05867333576,581.9840850184055,0.057016554218348274,616.1310326456668
0.742950013,7.320147892,0.05943600104,582.5188605877588,0.057736692031547174,617.1414521914724
0.753566658,7.329388718,0.06028533264,583.2542221558349,0.05853805363692151,618.4158969521839
0.764183355,7.339469253,0.0611346684,584.0564056429654,0.059338777496377594,619.762500328844
0.774583355,7.350389495,0.0619666684,584.9254108899952,0.06012253663982378,621.1712898653493
0.785633355,7.358790109,0.0628506684,585.5939105115486,0.06095460821199387,622.3988791981693
0.795816697,7.365510297,0.06366533576,586.1286860809021,0.061720807383089965,623.4447656788104
0.805999974,7.373070698,0.06447999792,586.7303236763556,0.06248641505743455,624.5626937266079
0.816616671,7.382311524,0.06532933368,587.4656852444317,0.06328398486091098,625.844427021315
0.827016671,7.389031712,0.06616133368,588.000460813785,0.06406465920773868,626.9033555056797
0.837850026,7.394912192,0.06702800208,588.4684145436615,0.06487721572408368,627.9122766577084
0.848466658,7.402472593,0.06787733264,589.0700521391149,0.065672876862772,629.0545560164237
0.858866645,7.410872702,0.06870933159999999,589.7385115740453,0.0664516882407321,630.2590505230769
0.8697,7.418433103,0.069576,590.3401491694988,0.06726230825916454,631.4136553881159
0.879883342,7.422633661,0.07039066735999999,590.6744189542209,0.06802369151973686,632.2523854968887
0.890283329,7.42935385,0.07122266632,591.2091946031518,0.06880067491704056,633.316689795688
0.900899974,7.43691425,0.07207199792,591.8108321190277,0.069593222632134,634.4638211805437
0.911300026,7.441954518,0.07290400208,592.2119239023817,0.0703689928055312,635.3865432343617
0.921266658,7.446154572,0.07370133263999999,592.5461535800581,0.0711118686232438,636.2175947496145
0.931666645,7.453714973,0.0745333316,593.1477911755117,0.07188645718700623,637.3570721830037
0.942283342,7.45875524,0.07538266736,593.548882879288,0.07267656787467558,638.292180879277
0.955066684,7.465475933,0.07640533472000001,594.0836986352646,0.07362709593414063,639.4748624811875
0.965250026,7.469675987,0.07722000208,594.4179283129411,0.0743836503681337,640.3188819736557
0.975866658,7.473876042,0.07806933264,594.752158070195,0.07517178641119943,641.1840621369349
0.985616645,7.480596734,0.0788493316,595.286973746594,0.07589503945447179,642.2249537366997
0.996233342,7.484796789,0.07969866736,595.6212035038479,0.07668199050141755,643.091419674464
1.007716645,7.488157135,0.0806173316,595.8886113420475,0.07753248116650309,643.9275611192729
1.01855,7.491516977,0.081484,596.1559790732014,0.0783341720343188,644.7331528720022
1.029166645,7.498237669,0.0823333316,596.6907947496005,0.07911920285112102,645.8183358163869
1.040000065,7.502437724,0.08320000520000001,597.0250245068544,0.07991962797646426,646.6975096503547
1.050400052,7.504957858,0.08403200416,597.2255703985314,0.08068742671446717,647.4116320147192
1.060800039,7.508318204,0.08486400312,597.492978236731,0.08145463638982064,648.1986242059911
1.071633329,7.513358471,0.08573066632,597.8940699405074,0.08225318552315834,649.1519269452838
1.082683342,7.517558526,0.08661466736,598.2282996977614,0.08306705344285775,650.0436448814213
1.093733342,7.520078659,0.08749866735999999,598.4288455098608,0.08388025856385933,650.7905720017569
1.104350039,7.52175858,0.08834800312,598.5625293754377,0.0846609530996104,651.4443335882139
1.115183342,7.526798847,0.08921466736,598.9636210792142,0.08545694790381003,652.3999612945374
1.125800039,7.530999406,0.09006400312,599.2978909435138,0.08623641297590667,653.2730580632599
1.137066632,7.531839115,0.09096533056,599.3647128625682,0.08706292867415218,653.8861220941112
1.147683342,7.534359248,0.09181466736,599.5652586746677,0.08784114438409447,654.6141434604947
1.158733342,7.538559807,0.09269866736000001,599.8995285389673,0.0886504780093036,655.5094153844219
1.169783342,7.541919649,0.09358266736,600.1668962701211,0.08945915714326172,656.3321152842515
1.180616645,7.544439783,0.09444933159999999,600.3674421617981,0.09025134325912788,657.0717457883815
1.191450052,7.544439783,0.09531600416,600.3674421617981,0.09104290990885067,657.5920677764207
1.202500065,7.547800129,0.0962000052,600.6348499999976,0.09184965837353894,658.4159256932986
1.213549935,7.552000183,0.0970839948,600.9690796776741,0.09265574609210733,659.3135586840622
1.224816658,7.553680608,0.09798533263999999,601.1028036502967,0.09347698474675051,660.0020618168076
1.236083381,7.554520317,0.09888667048000001,601.1696255693511,0.09429754952184391,660.6172882356125
1.247349974,7.55536053,0.09978799792,601.2364875954511,0.09511743206603665,661.2326729690541
1.257749961,7.559560584,0.10061999688,601.5707172731275,0.0958736545498813,662.1007609682489
1.268366658,7.561241009,0.10146933263999999,601.7044412457502,0.09664504542011566,662.7589893454806
1.279416671,7.561241009,0.10235333367999999,601.7044412457502,0.09744728881376186,663.2908966973145
1.290466671,7.563761143,0.10323733367999999,601.9049871374272,0.09824888818613642,664.0440531381898
1.30086671,7.567120985,0.1040693368,602.172354868581,0.09900275095521141,664.8400324790485
1.3117,7.567120985,0.104936,602.172354868581,0.09978741474033577,665.3619130990704
1.3221,7.567120985,0.105768,602.172354868581,0.10054011617777979,665.8629204983212
1.33336671,7.570481331,0.1066693368,602.4397627067806,0.1013549070284611,666.7016126566623
1.34463342,7.572161252,0.1075706736,602.5734465723574,0.10216903453546176,667.3926781136195
1.3559,7.573841677,0.10847200000000001,602.7071705449802,0.10298249039571121,668.0840227483352
1.36651671,7.573001465,0.1093213368,602.6403085984575,0.10374842004968636,668.5217527440053
1.37713342,7.572161252,0.1101706736,602.5734465723574,0.10451376350438565,668.9593690747076
1.3884,7.576361811,0.111072,602.9077164366571,0.10532531503829182,669.8738823167095
1.39923342,7.576361811,0.11193867360000001,602.9077164366571,0.10610504466730562,670.3964065177814
1.41006671,7.575521598,0.11280533679999999,602.840854410557,0.10688415744593396,670.8445200291396
1.42068342,7.576361811,0.1136546736,602.9077164366571,0.10764710565720376,671.4309961591866
1.43151671,7.578881944,0.1145213368,603.1082622487565,0.10842501838910634,672.1770266766091
1.44235,7.578881944,0.115388,603.1082622487565,0.1092023264431466,672.6997184131161
1.45296671,7.578041732,0.11623733680000001,603.0414003022339,0.10996350873212939,673.1373266535084
1.46401671,7.577201519,0.1171213368,602.974538276134,0.11075514158234288,673.5957222553975
1.47485,7.580561866,0.117988,603.2419461939111,0.11153064122270957,674.4172569414383
1.4859,7.580561866,0.118872,603.2419461939111,,
1.49695,7.578881944,0.119756,603.1082622487565,,
1.50843329,7.578881944,0.12067466319999999,603.1082622487565,,
1.51883329,7.580561866,0.12150666319999999,603.2419461939111,,
1.52966671,7.580561866,0.12237333680000001,603.2419461939111,,
1.54028329,7.578041732,0.12322266320000001,603.0414003022339,,
1.5509,7.578041732,0.124072,603.0414003022339,,
1.56173342,7.580561866,0.1249386736,603.2419461939111,,
1.57278329,7.578881944,0.12582266320000002,603.1082622487565,,
1.58361671,7.577201519,0.1266893368,602.974538276134,,
1.59445,7.578041732,0.127556,603.0414003022339,,
1.60615,7.578041732,0.128492,603.0414003022339,,
1.61698329,7.577201519,0.1293586632,602.974538276134,,
1.62803329,7.573841677,0.1302426632,602.7071705449802,,
1.63821671,7.573841677,0.1310573368,602.7071705449802,,
1.64926671,7.574681386,0.1319413368,602.7739924640346,,
1.66053329,7.572161252,0.13284266320000002,602.5734465723574,,
1.67158329,7.569641119,0.1337266632,602.372900760258,,
1.68285,7.56880141,0.134628,602.3060788412035,,
1.69346671,7.56880141,0.13547733680000001,602.3060788412035,,
1.70495,7.567120985,0.136396,602.172354868581,,
1.71621658,7.563761143,0.1372973264,601.9049871374272,,
1.72748329,7.561241009,0.1381986632,601.7044412457502,,
1.7394,7.558720876,0.139152,601.5038954336507,,
1.7498,7.558720876,0.139984,601.5038954336507,,
1.76085,7.55536053,0.140868,601.2364875954511,,
1.7719,7.551160475,0.141752,600.9022578381972,,
1.78295,7.54948005,0.142636,600.7685338655746,,
1.79443342,7.547800129,0.14355467360000002,600.6348499999976,,
1.80526671,7.542759862,0.1444213368,600.2337582962211,,
1.8161,7.538559807,0.145288,599.8995285389673,,
1.82693342,7.536879382,0.1461546736,599.7658045663446,,
1.83776671,7.53351954,0.14702133679999999,599.4984368351908,,
1.84903329,7.52763906,0.1479226632,599.0304831053143,,
1.86051671,7.522598793,0.1488413368,598.6293914015378,,
1.87178329,7.518398738,0.1497426632,598.2951616442839,,
1.88305,7.514198179,0.150644,597.9608917799843,,
1.89431658,7.507477991,0.15154532639999999,597.4261162106309,,
1.90601658,7.49991759,0.1524813264,596.8244786151774,,
1.91728329,7.494037111,0.15338266320000002,596.3565249648783,,
1.92833329,7.488157135,0.15426666320000001,595.8886113420475,,
1.93895,7.480596734,0.155116,595.286973746594,,
1.95021671,7.472196121,0.15601733680000002,594.618474204618,,
1.96148342,7.466315641,0.1569186736,594.1505204747415,,
1.97296671,7.457915532,0.1578373368,593.4820610398111,,
1.98423342,7.447834997,0.1587386736,592.6798775526809,,
1.99593329,7.43691425,0.1596746632,591.8108321190277,,
2.00763329,7.42935385,0.16061066319999998,591.2091946031518,,
2.01911658,7.419273315,0.1615293264,590.4070111160213,,
2.03038329,7.406672647,0.1624306632,589.4042818167914,,
2.04186658,7.394071979,0.16334932640000002,588.4015525175614,,
2.05356671,7.383991445,0.16428533680000001,587.5993691100085,,
2.06526671,7.370550564,0.1652213368,586.5297777846786,,
2.07696671,7.356269975,0.16615733680000003,585.3933646198717,,
2.08866658,7.341149174,0.1670933264,584.1900895085422,,
2.10014987,7.328548506,0.1680119896,583.1873602093123,,
2.11228329,7.314267917,0.16898266320000002,582.0509470445054,,
2.12420013,7.298306902,0.1699360104,580.7808098274985,,
2.13590013,7.279825755,0.1708720104,579.3101268779695,,
2.14760013,7.263865245,0.1718080104,578.0400298475857,,
2.15886671,7.249584152,0.1727093368,576.9035765757332,,
2.17186671,7.230263295,0.17374933680000001,575.3660716275724,,
2.18551671,7.209262014,0.1748413368,573.6948427863664,,
2.20155,7.180700836,0.176124,571.4220164567527,,
2.21563342,7.158859342,0.17725067360000002,569.6839255894467,,
2.22971671,7.135338431,0.1783773368,567.8121909636094,,
2.24358342,7.110137095,0.1794866736,565.8067323651495,,
2.25745,7.084935759,0.180596,563.8012737666896,,
2.27153342,7.058894211,0.1817226736,561.7289532217072,,
2.28561671,7.032012954,0.1828493368,559.5898107576704,,
2.29969987,7.003451271,0.1839759896,557.3169442414335,,
2.31378329,6.974049881,0.1851026632,554.9772559652972,,
2.3283,6.943808278,0.186264,552.5707056630608,,
2.34281658,6.911046541,0.1874253264,549.9636094691476,,
2.35711671,6.878284804,0.18856933680000001,547.3565132752343,,
2.37141671,6.845523067,0.18971333680000002,544.749417081321,,
2.38571658,6.811921118,0.1908573264,542.075458940885,,
2.40001671,6.779159381,0.1920013368,539.4683627469717,,
2.41474987,6.743037298,0.19317998960000002,536.5938587148589,,
2.42861658,6.706915719,0.1942893264,533.7193947897916,,
2.44291658,6.669953424,0.1954333264,530.7780288111562,,
2.45743342,6.628791578,0.19659467360000002,527.5024731823125,,
2.47195,6.589309149,0.19775600000000002,524.3605613120002,,
2.48646671,6.54730709,0.1989173368,521.0181436570565,,
2.5012,6.505305031,0.200096,517.6757260021128,,
2.51571658,6.461622548,0.2012573264,514.199584454124,,
2.52958329,6.417100355,0.20236666320000002,510.65662090750317,,
2.54496658,6.372577659,0.2035973264,507.1136173334143,,
2.55905,6.326375546,0.20472400000000002,503.43697000079425,,
2.57378329,6.277652795,0.2059026632,499.55973666945135,,
2.58873316,6.227250123,0.20709865279999998,495.54881947253165,,
2.60303329,6.17516753,0.20824266319999998,491.404218410035,,
2.61798329,6.122244724,0.2094386632,487.19275532143826,,
2.6325,6.069321919,0.21059999999999998,482.98129231241904,,
2.64745,6.014718688,0.211796,478.6361052511997,,
2.66196658,5.959275749,0.2129573264,474.22409635050343,,
2.67756671,5.902152889,0.21420533679999998,469.67840358423035,,
2.69186671,5.844189816,0.2153493368,465.06584879185715,,
2.70724987,5.781186476,0.2165799896,460.0522022957075,,
2.72653342,5.705582468,0.2181226736,454.0358265003279,,
2.74148329,5.640058994,0.2193186632,448.8216341125013,,
2.75643329,5.5728556,0.2205146632,443.4737579386751,,
2.7716,5.50397178,0.22172799999999998,437.9921577126489,,
2.78720013,5.431728118,0.2229760104,432.2431897554689,,
2.80258329,5.35612411,0.2242066632,426.22681396008926,,
2.81796658,5.276319544,0.22543732640000003,419.8761683799876,,
2.83399987,5.189795293,0.2267199896,412.9907872580007,,
2.85003316,5.089829657,0.2280026528,405.0357747036381,,
2.86693342,4.957102789,0.2293546736,394.47370614198536,,
