TRUE_STRAIN,TRUE_STRESS,PRED_TRUE_STRESS
0.0,0.0,10.099422519264238
0.01,16.105224016224604,24.833577593068917
0.02,32.21044803244921,39.567732666873596
0.030000000000000002,48.31567204867382,54.30188774067828
0.04,64.42089606489841,69.03604281448295
0.05,80.52612008112303,83.77019788828764
0.060000000000000005,96.63134409734764,98.50435296209233
0.06999999999999999,112.73656811357223,113.23850803589698
0.08,128.84179212979683,127.97266310970167
0.09000000000000001,144.94701614602147,142.70681818350636
0.1,161.05224016224605,157.44097325731104
0.11,177.15746417847066,172.17512833111573
0.12000000000000001,193.26268819469527,186.90928340492042
0.13,209.36791221091988,201.64343847872507
0.13999999999999999,225.47313622714447,216.37759355252973
0.15,240.78582518820753,231.11174862633442
0.16,255.76678929762178,245.8459037001391
0.17,268.91532371295943,260.5800587739438
0.18000000000000002,282.3728749699461,275.3142138477485
0.19,297.4220534296472,290.04836892155316
0.2,312.3908593629143,304.78252399535785
0.21000000000000002,327.25420129434406,319.51667906916254
0.22,340.85358851507226,334.2508341429672
0.22999999999999998,353.91820765657826,348.98498921677185
0.24000000000000002,361.35093059880666,363.7191442905766
0.25,367.37801075071775,378.4532993643812
0.26,373.40509090262884,393.1874544381859
0.27,379.4321710545399,407.9216095119906
