TRUE_STRAIN,TRUE_STRESS,PRED_TRUE_STRESS
0.0,0.0,26.41335522989928
0.01,16.105224016224604,39.492126125526276
0.02,32.21044803244921,52.57089702115327
0.030000000000000002,48.31567204867382,65.64966791678027
0.04,64.42089606489841,78.72843881240726
0.05,80.52612008112303,91.80720970803426
0.060000000000000005,96.63134409734764,104.88598060366127
0.06999999999999999,112.73656811357223,117.96475149928825
0.08,128.84179212979683,131.04352239491527
0.09000000000000001,144.94701614602147,144.12229329054225
0.1,161.05224016224605,157.20106418616925
0.11,177.15746417847066,170.27983508179625
0.12000000000000001,193.26268819469527,183.35860597742325
0.13,209.36791221091988,196.43737687305025
0.13999999999999999,225.47313622714447,209.51614776867723
0.15,240.78582518820753,222.59491866430423
0.16,255.76678929762178,235.67368955993123
0.17,268.91532371295943,248.75246045555824
0.18000000000000002,282.3728749699461,261.83123135118524
0.19,297.4220534296472,274.9100022468122
0.2,312.3908593629143,287.9887731424392
0.21000000000000002,327.25420129434406,301.0675440380662
0.22,340.85358851507226,314.14631493369325
0.22999999999999998,353.91820765657826,327.22508582932016
0.24000000000000002,361.35093059880666,340.3038567249472
0.25,367.37801075071775,353.3826276205742
0.26,373.40509090262884,366.46139851620126
0.27,379.4321710545399,379.5401694118282
0.27999999999999997,384.9956309531467,392.6189403074552
0.29000000000000004,390.55745889183567,405.69771120308224
0.3,396.11928683052463,418.77648209870915
0.31000000000000005,400.74590308633213,431.8552529943362
0.32,403.7592417167498,444.9340238899632
0.33,406.7725803471675,458.01279478559013
