TRUE_STRAIN,TRUE_STRESS,PRED_TRUE_STRESS
0.0,0.0,46.618764835537576
0.01,16.105224016224604,57.988534664353956
0.02,32.21044803244921,69.35830449317034
0.030000000000000002,48.31567204867382,80.72807432198672
0.04,64.42089606489841,92.0978441508031
0.05,80.52612008112303,103.46761397961947
0.060000000000000005,96.63134409734764,114.83738380843587
0.06999999999999999,112.73656811357223,126.20715363725225
0.08,128.84179212979683,137.57692346606865
0.09000000000000001,144.94701614602147,148.946693294885
0.1,161.05224016224605,160.3164631237014
0.11,177.15746417847066,171.68623295251777
0.12000000000000001,193.26268819469527,183.05600278133417
0.13,209.36791221091988,194.42577261015055
0.13999999999999999,225.47313622714447,205.79554243896692
0.15,240.78582518820753,217.1653122677833
0.16,255.76678929762178,228.5350820965997
0.17,268.91532371295943,239.90485192541607
0.18000000000000002,282.3728749699461,251.27462175423244
0.19,297.4220534296472,262.6443915830488
0.2,312.3908593629143,274.0141614118652
0.21000000000000002,327.25420129434406,285.3839312406816
0.22,340.85358851507226,296.753701069498
0.22999999999999998,353.91820765657826,308.1234708983143
0.24000000000000002,361.35093059880666,319.4932407271308
0.25,367.37801075071775,330.8630105559471
0.26,373.40509090262884,342.2327803847635
0.27,379.4321710545399,353.6025502135799
0.27999999999999997,384.9956309531467,364.9723200423963
0.29000000000000004,390.55745889183567,376.3420898712127
0.3,396.11928683052463,387.711859700029
0.31000000000000005,400.74590308633213,399.0816295288454
0.32,403.7592417167498,410.4513993576618
0.33,406.7725803471675,421.8211691864782
0.34,409.78591897758525,433.1909390152946
0.35000000000000003,412.79925760800296,444.5607088441109
0.36000000000000004,415.81259623842067,455.9304786729273
0.37,417.91526456713143,467.3002485017437
0.38,419.8429122703169,478.6700183305601
0.39,421.77055997350243,490.0397881593765
