U,RF
0.0,0.0
2.4e-05,0.00141255159549812
4.8e-05,0.00283823911555217
7.2e-05,0.0042770362799110385
9.6e-05,0.005728916808323616
0.00012,0.007193854420538788
0.000144,0.008671822836305451
0.00016800000000000002,0.010162795775372485
0.000192,0.011666746957488785
0.000216,0.013183650102403242
0.00024,0.014713478929864743
0.000264,0.016256207159622175
0.000288,0.01781180851142443
0.000312,0.01938025670502039
0.00033600000000000004,0.020961525460158958
0.00036,0.022555588496589014
0.000384,0.024162419534059447
0.000408,0.02578199229231915
0.000432,0.027414280491117007
0.000456,0.02905925785020191
0.00048,0.030716898089322747
0.000504,0.0323871749282284
0.000528,0.03407006208666779
0.000552,0.035765533284389764
0.000576,0.037473562241143246
0.0006000000000000001,0.0391941226766771
0.000624,0.04092718831074022
0.000648,0.04267273286308152
0.0006720000000000001,0.04443073005344986
0.000696,0.046201153601594123
0.00072,0.047983977227263226
0.000744,0.04977917465020602
0.000768,0.05158671959017146
0.0007920000000000001,0.053406585766908383
0.000816,0.055238746900165676
0.00084,0.057083176709692256
0.000864,0.05893984891523697
0.000888,0.060808737236548796
0.000912,0.06268981539337654
0.000936,0.06458305710546909
0.00096,0.06648843609257536
0.000984,0.06840592607444426
0.001008,0.07033550077082466
0.001032,0.0722771339014654
0.001056,0.07423079918611548
0.00108,0.07619647034452368
0.001104,0.07817412109643894
0.001128,0.08016372516161019
0.001152,0.08216525625978624
0.001176,0.08417868811071602
0.0012000000000000001,0.0862039944341484
0.001224,0.08824114894983229
0.001248,0.09029012537751654
0.0012720000000000001,0.09235089743695014
0.001296,0.09442343884788183
0.00132,0.09650772333006062
0.0013440000000000001,0.09860372460323534
0.001368,0.1007114163871549
0.001392,0.1028307724015682
0.001416,0.10496176636622409
0.00144,0.10710437200087151
0.001464,0.10925856302525931
0.001488,0.1114243131591364
0.001512,0.11360159612225165
0.001536,0.11579038563435395
0.00156,0.11799065541519223
0.0015840000000000001,0.12020237918451535
0.001608,0.1224255306620722
0.001632,0.12466008356761163
0.0016560000000000001,0.1269060116208826
0.00168,0.12916328854163392
0.001704,0.13143188804961456
0.001728,0.13371178386457336
0.001752,0.13600294970625926
0.001776,0.1383053592944211
0.0018,0.14061898634880776
0.001824,0.14294380458916817
0.001848,0.1452797877352512
0.001872,0.14762690950680568
0.0018960000000000001,0.14998514362358062
0.00192,0.15235446380532483
0.001944,0.1547348437717872
0.001968,0.1571262572427167
0.001992,0.15952867793786207
0.002016,0.16194207957697235
0.00204,0.16436643587979638
0.002064,0.16680172056608294
0.002088,0.16924790735558112
0.002112,0.1717049699680397
0.002136,0.17417288212320747
0.00216,0.17665161754083344
0.002184,0.17914114994066652
0.002208,0.18164145304245552
0.002232,0.18415250056594942
0.002256,0.18667426623089708
0.00228,0.18920672375704728
0.002304,0.19174984686414906
0.002328,0.19430360927195126
0.002352,0.1968679847002027
0.002376,0.1994429468686523
0.0024000000000000002,0.20202846949704903
0.002424,0.20462452630514166
0.002448,0.2072310910126792
0.0024720000000000002,0.20984813733941046
0.002496,0.21247563900508432
0.00252,0.2151135697294497
0.0025440000000000003,0.21776190323225558
0.002568,0.22042061323325063
0.002592,0.22308967345218397
0.0026160000000000003,0.22576905760880434
0.00264,0.22845873942286068
0.002664,0.23115869261410182
0.0026880000000000003,0.23386889090227686
0.002712,0.23658930800713437
0.002736,0.23931991764842347
0.00276,0.2420606935458929
0.002784,0.24481160941929175
0.002808,0.24757263898836868
0.002832,0.25034375597287273
0.002856,0.25312493409255277
0.00288,0.2559161470671577
0.002904,0.2587173686164363
0.002928,0.2615285724601375
0.002952,0.2643497323180104
0.002976,0.2671808219098035
0.003,0.27002181495526606
0.003024,0.27287268517414676
0.003048,0.2757334062861945
0.003072,0.27860395201115823
0.0030960000000000002,0.28148429606878683
0.00312,0.28437441217882914
0.003144,0.2872742740610341
0.0031680000000000002,0.29018385543515074
0.003192,0.2931031300209276
0.003216,0.29603207153811384
0.0032400000000000003,0.2989706537064583
0.003264,0.3019188502457098
0.003288,0.30487663487561734
0.0033120000000000003,0.30784398131592977
0.003336,0.31082086328639574
0.00336,0.31380725450676444
0.0033840000000000003,0.31680312869678473
0.003408,0.31980845957620535
0.003432,0.3228232208647754
0.003456,0.3258473862822435
0.00348,0.3288809295483588
0.003504,0.3319238243828701
0.003528,0.33497604450552626
0.003552,0.3380375636360762
0.003576,0.34110835549426866
0.0036,0.34418839379985267
0.003624,0.34727765227257723
0.003648,0.350376104632191
0.003672,0.3534837245984429
0.003696,0.35660048589108195
0.00372,0.35972636222985704
0.003744,0.3628613273345169
0.003768,0.3660053549248106
0.0037920000000000002,0.369158418720487
0.003816,0.3723204924412948
0.00384,0.3754915498069831
0.0038640000000000002,0.37867156453730066
0.003888,0.3818605103519965
0.003912,0.3850583609708193
0.003936,0.3882650901135182
0.00396,0.39148067149984195
0.003984,0.39470507884953937
0.004008,0.3979382858823596
0.004032,0.40118026631805126
0.004056,0.40443099387636333
0.00408,0.4076904422770448
0.004104,0.4109585852398445
0.004128,0.4142353964845112
0.004152,0.417520849730794
0.004176,0.4208149186984415
0.0042,0.4241175771072028
0.004224,0.4274287986768269
0.004248,0.43074855712706234
0.004272,0.43407682617765825
0.004296,0.4374135795483637
0.00432,0.440758790958927
0.004344,0.4441124341290977
0.004368,0.4474744827786243
0.004392,0.45084491062725585
0.004416,0.45422369139474095
0.00444,0.457610798800829
0.004464,0.4610062065652683
0.004488,0.4644098884078081
0.004512,0.46782181804819745
0.004536,0.4712419692061847
0.00456,0.4746703156015191
0.004584,0.47810683095394974
0.004608,0.4815514889832251
0.004632,0.48500426340909414
0.004656,0.48846512795130603
0.00468,0.4919340563296094
0.004704,0.49541102226375305
0.004728,0.4988959994734864
0.004752,0.5023889616785576
0.004776,0.5058898825987159
0.0048000000000000004,0.5093987359537104
