U,RF
0.0,0.0
2.8e-05,0.0
5.6e-05,0.0
8.4e-05,0.0
0.000112,0.0
0.00014,0.0
0.000168,0.0
0.000196,0.0
0.000224,0.0
0.000252,0.0
0.00028,0.0
0.000308,0.0
0.000336,0.0
0.000364,0.0
0.000392,0.0
0.00042,0.0
0.000448,0.0
0.00047599999999999997,0.0
0.000504,0.0
0.000532,0.0
0.00056,0.0
0.000588,0.0
0.000616,0.0
0.000644,0.0
0.000672,0.0
0.0007,0.0
0.000728,0.0
0.0007559999999999999,0.0
0.000784,0.0
0.000812,0.0
0.00084,0.0
0.000868,0.0
0.000896,0.0
0.000924,0.0
0.0009519999999999999,0.0
0.00098,0.0
0.001008,0.0
0.001036,0.0
0.001064,0.0
0.001092,0.0
0.00112,0.0
0.001148,0.0
0.001176,0.0
0.001204,0.0
0.001232,0.0
0.00126,0.0
0.001288,0.0
0.001316,0.0
0.001344,0.0
0.001372,0.0
0.0014,0.0
0.001428,0.0
0.001456,0.0
0.001484,0.0
0.0015119999999999999,0.0
0.00154,0.0
0.001568,0.0
0.001596,0.0
0.001624,0.0
0.001652,0.0
0.00168,0.0
0.0017079999999999999,0.0
0.001736,0.0
0.001764,0.0
0.001792,0.0
0.00182,0.0
0.001848,0.0
0.001876,0.0
0.0019039999999999999,0.0
0.001932,0.0
0.00196,0.0
0.001988,0.0
0.002016,0.0
0.002044,0.0
0.002072,0.0
0.0021,0.0
0.002128,0.0
0.002156,0.0
0.002184,0.0
0.002212,0.0
0.00224,0.0
0.002268,0.0
0.002296,0.0
0.002324,0.0
0.002352,0.0
0.00238,0.0
0.002408,0.0
0.002436,0.0
0.002464,0.0
0.002492,0.0
0.00252,0.0
0.002548,0.0
0.002576,0.0
0.002604,0.0
0.002632,0.0
0.00266,0.0
0.002688,0.0
0.002716,0.0
0.002744,0.0
0.002772,0.0
0.0028,0.0
0.002828,0.0
0.002856,0.0
0.002884,0.0
0.002912,0.0
0.00294,0.0
0.002968,0.0
0.002996,0.0
0.0030239999999999998,0.0
0.003052,0.0
0.00308,0.0
0.003108,0.0
0.003136,0.0
0.003164,0.0
0.003192,0.0
0.0032199999999999998,0.0
0.003248,0.0
0.003276,0.0
0.003304,0.0
0.003332,0.0
0.00336,0.0
0.003388,0.0
0.0034159999999999998,0.0
0.003444,0.0
0.003472,0.0
0.0035,0.0
0.003528,0.0
0.003556,0.0
0.003584,0.0
0.0036119999999999998,0.001266424683835532
0.00364,0.0055892484426159905
0.003668,0.009909880912014724
0.003696,0.014228322653685455
0.003724,0.018544574229282462
0.003752,0.022858636200459248
0.00378,0.02717050912887009
0.0038079999999999998,0.031480193576168713
0.003836,0.03578769010400906
0.003864,0.040092999274045193
0.003892,0.04439612164793094
0.00392,0.04869705778732014
0.003948,0.05299580825386696
0.003976,0.05729237360922501
0.004004,0.06158675441504846
0.004032,0.06587895123299115
0.00406,0.07016896462470712
0.004088,0.07445679515185011
0.004116,0.07874244337607417
0.004144,0.08302590985903313
0.004172,0.08730719516238106
0.0042,0.09158629984777178
0.004228,0.09586322447685913
0.004256,0.10013796961129728
0.004284,0.10441053581273996
0.004312,0.10868092364284099
0.00434,0.11294913366325476
0.004368,0.11721516643563468
0.004396,0.12147902252163512
0.004424,0.12574070248290958
0.004452,0.13000020688111225
0.00448,0.13425753627789694
0.004508,0.1385126912349176
0.004536,0.1427656723138283
0.004564,0.14701648007628276
0.004592,0.15126511508393492
0.00462,0.15551157789843906
0.004648,0.15975586908144868
0.004676,0.16399798919461772
0.004704,0.16823793879960036
0.004732,0.17247571845805043
0.00476,0.17671132873162176
0.004788,0.18094477018196842
0.004816,0.18517604337074434
0.004844,0.18940514885960313
0.004872,0.1936320872101991
0.0049,0.19785685898418603
0.004928,0.20207946474321792
0.004956,0.20629990504894846
0.004984,0.21051818046303183
0.005012,0.21473429154712198
0.00504,0.21894823886287262
0.005068,0.2231600229719376
0.005096,0.2273696444359713
0.005124,0.23157710381662733
0.005152,0.23578240167555953
0.00518,0.23998553857442206
0.005208,0.24418651507486877
0.005236,0.24838533173855348
0.005264,0.25258198912713015
0.005292,0.2567764878022527
0.00532,0.26096882832557533
0.005348,0.2651590112587515
0.005376,0.26934703716343567
0.005404,0.27353290660128116
0.005432,0.2777166201339424
0.00546,0.28189817832307307
0.005488,0.28607758173032716
0.005516,0.2902548309173585
0.005544,0.29442992644582133
0.005572,0.2986028688773691
0.0056,0.30277365877365603
0.005628,0.3069422966963362
0.005656,0.31110878320706314
0.005684,0.3152731188674911
0.005712,0.3194353042392738
0.00574,0.3235953398840652
0.005768,0.32775322636351945
0.005796,0.33190896423929017
0.005824,0.3360625540730314
0.0058519999999999996,0.34021399642639716
0.00588,0.3443632918610413
0.005908,0.3485104409386175
0.005936,0.3526554442207802
0.005964,0.35679830226918297
0.005992,0.36093901564548003
0.00602,0.3650775849113248
0.0060479999999999996,0.36921401062837167
