DIAMETER,DISPLACEMENT,TIME
1.6003355979919434,2.5617527961730957,0.892546534538269
1.6000769138336182,2.561854600906372,0.8925819993019104
1.599818229675293,2.5619564056396484,0.8926174640655518
1.5995595455169678,2.562058210372925,0.8926529288291931
1.5993008613586426,2.562160015106201,0.8926883935928345
1.5990421772003174,2.5622618198394775,0.8927238583564758
1.5987834930419922,2.562363624572754,0.8927593231201172
1.598524808883667,2.562465190887451,0.8927947878837585
1.5982661247253418,2.5625669956207275,0.8928302526473999
1.5980074405670166,2.562668800354004,0.8928657174110413
1.5977487564086914,2.5627706050872803,0.8929011821746826
1.5974900722503662,2.5628724098205566,0.892936646938324
1.597231388092041,2.562974214553833,0.8929721117019653
1.5969727039337158,2.5630760192871094,0.8930075764656067
1.5967140197753906,2.5631775856018066,0.893043041229248
1.5964553356170654,2.563279390335083,0.8930785059928894
1.5961966514587402,2.5633811950683594,0.8931139707565308
1.595937967300415,2.5634829998016357,0.8931494355201721
1.5956792831420898,2.563584804534912,0.8931849002838135
1.595421314239502,2.5636866092681885,0.8932203650474548
1.5951638221740723,2.563788414001465,0.8932558298110962
1.5949063301086426,2.563890218734741,0.8932912945747375
1.594648838043213,2.5639920234680176,0.8933267593383789
1.5943913459777832,2.564093589782715,0.8933622241020203
1.5941338539123535,2.564195394515991,0.8933976888656616
1.5938763618469238,2.5642971992492676,0.893433153629303
1.5936188697814941,2.564399003982544,0.8934686183929443
1.5933613777160645,2.5645008087158203,0.8935040831565857
1.5931038856506348,2.5646026134490967,0.893539547920227
1.592846393585205,2.564704418182373,0.8935750126838684
1.5925889015197754,2.5648062229156494,0.8936104774475098
1.5923314094543457,2.564908027648926,0.8936459422111511
1.592073917388916,2.565009593963623,0.8936814069747925
1.5918164253234863,2.5651113986968994,0.8937168717384338
1.5915589332580566,2.565213203430176,0.8937523365020752
1.591301441192627,2.565315008163452,0.8937878012657166
1.5910439491271973,2.5654168128967285,0.8938232660293579
1.5907864570617676,2.565518617630005,0.8938587307929993
1.590528964996338,2.5656204223632812,0.8938941955566406
1.5902714729309082,2.5657222270965576,0.893929660320282
1.5900139808654785,2.565824031829834,0.8939651250839233
1.5897564888000488,2.5659255981445312,0.8940005898475647
1.5894989967346191,2.5660274028778076,0.894036054611206
1.5892415046691895,2.566129207611084,0.8940715193748474
1.5889840126037598,2.5662310123443604,0.8941069841384888
1.58872652053833,2.5663328170776367,0.8941424489021301
1.5884690284729004,2.566434621810913,0.8941779136657715
1.5882115364074707,2.5665364265441895,0.8942133784294128
1.587954044342041,2.5666379928588867,0.8942488431930542
1.5876967906951904,2.566739797592163,0.8942843079566956
1.5874404907226562,2.5668416023254395,0.8943197727203369
1.587184190750122,2.566943407058716,0.8943552374839783
1.586927890777588,2.567045211791992,0.8943907022476196
1.5866715908050537,2.5671470165252686,0.894426167011261
1.5864152908325195,2.567248821258545,0.8944616317749023
1.5861589908599854,2.5673506259918213,0.8944970965385437
1.5859026908874512,2.5674524307250977,0.8945325613021851
1.585646390914917,2.567553997039795,0.8945680260658264
1.5853900909423828,2.5676558017730713,0.8946034908294678
1.5851337909698486,2.5677576065063477,0.8946389555931091
1.5848774909973145,2.567859411239624,0.8946744203567505
1.5846211910247803,2.5679612159729004,0.8947098851203918
1.5843656063079834,2.5680630207061768,0.8947453498840332
1.5841104984283447,2.568164825439453,0.8947808146476746
1.583855390548706,2.5682663917541504,0.8948162794113159
1.5836002826690674,2.5683681964874268,0.8948517441749573
1.5833451747894287,2.568470001220703,0.8948872089385986
1.58309006690979,2.5685718059539795,0.89492267370224
1.5828349590301514,2.568673610687256,0.8949581384658813
1.5825798511505127,2.5687754154205322,0.8949936032295227
1.582324743270874,2.5688772201538086,0.8950290679931641
1.5820696353912354,2.568979024887085,0.8950645327568054
1.5818145275115967,2.5690808296203613,0.8950999975204468
1.581559419631958,2.5691823959350586,0.8951354622840881
1.5813043117523193,2.569284200668335,0.8951709270477295
1.581049919128418,2.5693860054016113,0.8952063918113708
1.5807960033416748,2.5694878101348877,0.8952418565750122
1.5805420875549316,2.569589614868164,0.8952773213386536
1.5802881717681885,2.5696914196014404,0.8953127861022949
1.5800342559814453,2.569793224334717,0.8953482508659363
1.5797803401947021,2.569894790649414,0.8953837156295776
1.579526424407959,2.5699965953826904,0.895419180393219
1.5792725086212158,2.570098400115967,0.8954546451568604
1.5790185928344727,2.570200204849243,0.8954901099205017
1.5787646770477295,2.5703020095825195,0.8955255746841431
1.5785107612609863,2.570403814315796,0.8955610394477844
1.5782568454742432,2.5705056190490723,0.8955965042114258
1.5780034065246582,2.5706074237823486,0.8956319689750671
1.5777506828308105,2.570709228515625,0.8956674337387085
1.577497959136963,2.5708107948303223,0.8957028985023499
1.5772452354431152,2.5709125995635986,0.8957383632659912
1.5769925117492676,2.571014404296875,0.8957738280296326
1.57673978805542,2.5711162090301514,0.8958092927932739
1.5764870643615723,2.5712180137634277,0.8958447575569153
1.5762345790863037,2.571319580078125,0.8958802223205566
1.5759830474853516,2.5714213848114014,0.895915687084198
1.5757315158843994,2.5715231895446777,0.8959511518478394
1.5754799842834473,2.571624994277954,0.8959866166114807
1.5752284526824951,2.5717267990112305,0.8960220813751221
1.574976921081543,2.571828603744507,0.8960575461387634
1.5747253894805908,2.571930408477783,0.8960930109024048
1.5744738578796387,2.5720322132110596,0.8961284756660461
1.5742223262786865,2.572134017944336,0.8961639404296875
1.5739712715148926,2.572235584259033,0.8961994051933289
1.573720932006836,2.5723373889923096,0.8962348699569702
1.5734705924987793,2.572439193725586,0.8962703347206116
1.5732202529907227,2.5725409984588623,0.8963057994842529
1.572969913482666,2.5726428031921387,0.8963412642478943
1.5727195739746094,2.572744607925415,0.8963767290115356
1.5724692344665527,2.5728464126586914,0.896412193775177
1.572218894958496,2.5729479789733887,0.8964476585388184
1.5719695091247559,2.573049783706665,0.8964831233024597
1.5717203617095947,2.5731515884399414,0.8965185880661011
