U,RF
0.0,0.0
0.000115,0.0
0.00023,0.0
0.00034500000000000004,0.0
0.00046,0.0
0.000575,0.0
0.0006900000000000001,0.0
0.000805,0.0
0.00092,0.0
0.0010350000000000001,0.0
0.00115,0.0
0.001265,0.0
0.0013800000000000002,0.0
0.001495,0.0
0.00161,0.0
0.001725,0.0
0.00184,0.0
0.001955,0.0
0.0020700000000000002,0.0
0.002185,0.0
0.0023,0.0
0.002415,0.0
0.00253,0.0
0.002645,0.0
0.0027600000000000003,0.0
0.002875,0.0
0.00299,0.0
0.003105,0.0
0.00322,0.0
0.0033350000000000003,0.0
0.00345,0.0
0.003565,0.0
0.00368,0.013975868789128376
0.003795,0.03167951763571575
0.00391,0.04934631469708872
0.004025,0.06697629879023848
0.0041400000000000005,0.0845695087321564
0.004255,0.10212598333983358
0.00437,0.11964576143026162
0.004485,0.1371288818204317
0.0046,0.15457538332733511
0.0047150000000000004,0.17198530476796337
0.00483,0.18935868495930752
0.004945,0.20669556271835887
0.00506,0.22399597686210904
0.005175,0.24125996620754897
0.00529,0.2584875695716703
0.005405,0.2756788257714642
0.005520000000000001,0.29283377362392204
0.005635,0.3099524519460348
0.00575,0.3270348995547945
0.005865,0.34408115526719174
0.00598,0.3610912579002181
0.006095000000000001,0.378065246270865
0.00621,0.39500315919612383
0.006325,0.4119050354929856
0.00644,0.4287709139784418
0.006555,0.44560083346948376
0.006670000000000001,0.4623948327831028
0.006785,0.47915295073629005
0.0069,0.49587522614603696
0.007015,0.5125616978293349
0.00713,0.5292124046031753
0.007245000000000001,0.5458273852845489
0.00736,0.5624066786904477
0.007475,0.5789503236378627
0.00759,0.5954583589437853
0.007705,0.6119308234252067
0.00782,0.6283677558991182
0.007935000000000001,0.6447691951825113
0.00805,0.6611351800923772
0.008165,0.6774657494457071
0.008280000000000001,0.6937609420594927
0.008395,0.7100207967507249
0.00851,0.7262453523363951
0.008625,0.7424346476334948
0.00874,0.7585887214590151
0.008855,0.7747076126299474
0.00897,0.7907913599632831
0.009085000000000001,0.8068400022760135
0.0092,0.8228535783851297
0.009315,0.8388321271076234
0.009430000000000001,0.8547756872604851
0.009545,0.8706842976607073
0.00966,0.8865579971252805
0.009775,0.9023968244711965
0.00989,0.9182008185154459
0.010005,0.9339700180750204
0.01012,0.9497044619669118
0.010235000000000001,0.9654041890081105
0.01035,0.9810692380156089
0.010465,0.9966996478063975
0.01058,1.0122954571974674
0.010695,1.027856705005811
