U,RF
0.0,0.0
3.9e-05,-4.321319195765524e-39
7.8e-05,-4.5651112886565334e-39
0.000117,-2.253208865444446e-39
0.000156,1.0925554870993268e-39
0.000195,3.950349182203356e-39
0.000234,4.798339633096225e-39
0.000273,2.114694253006519e-39
0.000312,-5.221012070614425e-39
0.00035099999999999997,-1.3205875834403438e-38
0.00039,-1.4300843938618733e-38
0.000429,-8.966346127599263e-40
0.000468,2.926509695901592e-38
0.000507,5.445399031584297e-38
0.000546,4.6220081321805287e-38
0.000585,-2.359538319978905e-38
0.000624,-1.436347061989286e-37
0.000663,-2.234000046786799e-37
0.0007019999999999999,-1.629575178919148e-37
0.000741,1.3435500854041766e-37
0.00078,5.8648375565295405e-37
0.000819,8.440237157996915e-37
0.000858,5.35664907222093e-37
0.000897,-6.818537387745174e-37
0.000936,-2.3572578789342596e-36
0.000975,-3.151634568568076e-36
0.001014,-1.679329612465139e-36
0.001053,3.243868025777565e-36
0.001092,9.385802340749275e-36
0.001131,1.1662211621861441e-35
0.00117,4.9013973563729716e-36
0.001209,-1.4780901931654153e-35
0.001248,-3.704817863946056e-35
0.001287,-4.273133639632424e-35
0.001326,-1.2528702823386348e-35
0.001365,6.527866139038942e-35
0.0014039999999999999,1.4503626622275673e-34
0.001443,1.5484393824850564e-34
0.001482,2.2665894675846702e-35
0.001521,-2.8148328356094735e-34
0.00156,-5.632931617345755e-34
0.001599,-5.539704790196856e-34
0.001638,1.5326462582511825e-35
0.0016769999999999999,1.1907798414223983e-33
0.001716,2.1707911698619677e-33
0.001755,1.9520203253475975e-33
0.001794,-4.672001984497973e-34
0.001833,-4.9584852724299485e-33
0.001872,-8.301391374785047e-33
0.001911,-6.751400278357236e-33
0.00195,3.395064294163513e-33
0.001989,2.037158408642067e-32
0.002028,3.1498683972706826e-32
0.002067,2.2801675134234926e-32
0.002106,-1.9212976710849458e-32
0.0021449999999999998,-8.271889980771777e-32
0.002184,-1.1855911894515185e-31
0.002223,-7.457929083984933e-32
0.002262,9.72658127558304e-32
0.002301,3.323911802323847e-31
0.00234,4.424877320261725e-31
0.002379,2.329123677106963e-31
0.002418,-4.6165761112959125e-31
0.002457,-1.3230420276253688e-30
0.002496,-1.6365371405669647e-30
0.002535,-6.75729433120621e-31
0.002574,2.099405551860662e-30
0.002613,5.220059524052344e-30
0.002652,5.992659426129834e-30
0.002691,1.706194619353089e-30
0.00273,-9.257060388428478e-30
0.0027689999999999998,-2.042574048171283e-29
0.0028079999999999997,-2.1699389679402808e-29
0.002847,-2.9603577219878063e-30
0.002886,3.986535199240628e-29
0.002925,7.929163378502138e-29
0.002964,7.756434091247647e-29
0.003003,-3.075814946767272e-30
0.003042,-1.684671107141625e-28
0.003081,-3.0542346165205296e-28
0.00312,-2.7302264552354987e-28
0.003159,6.938204524445578e-29
0.003198,7.008880969582174e-28
0.003237,1.1674095689738087e-27
0.003276,9.430116428857862e-28
0.003315,-4.919684627221526e-28
0.0033539999999999998,-2.8774096733934595e-27
0.0033929999999999997,-4.427379330022326e-27
0.003432,-3.179043517044578e-27
0.003471,2.758657644988311e-27
0.00351,1.1676305854714436e-26
0.003549,1.6655739254377058e-26
0.003588,1.037155581773456e-26
0.003627,-1.3897153855120828e-26
0.003666,-4.689168419283157e-26
0.003705,-6.212730453427089e-26
0.003744,-3.226506865885025e-26
0.003783,6.575700611083154e-26
0.003822,1.8654508131411898e-25
0.003861,2.2962954851303996e-25
0.0039,9.297958447645004e-26
0.003939,-2.983991140003633e-25
0.003978,-7.356460516688409e-25
0.004017,-8.402595146757364e-25
0.004056,-2.314591190760825e-25
0.004095,1.3136076693019797e-24
0.004134,2.8770893100110763e-24
0.004173,3.040048816722314e-24
0.004212,3.813957635995233e-25
0.004251,-5.649692289204605e-24
0.0042899999999999995,-1.1163122365406009e-23
0.0043289999999999995,-1.0855905873728177e-23
0.004368,5.754127012687829e-25
0.004407,2.3849488414423737e-23
0.004446,4.297765999813863e-23
0.004485,3.8166692600652315e-23
0.004524,-1.0330937493724364e-23
0.004563,-9.913096627201672e-23
0.004602,-1.6418733591281861e-22
0.004641,-1.3163068832847964e-22
0.00468,7.144194856036833e-23
0.004719,4.0663218187650735e-22
0.004758,6.223423261429486e-22
0.004797,4.428881838608505e-22
0.004836,-3.9666693595708346e-22
0.004875,-1.6488375294146109e-21
0.004914,-2.3399031071623502e-21
0.004953,-1.4409962372925866e-21
0.004992,1.9875896815718543e-21
0.005031,6.617182605607114e-21
0.00507,8.722773637893247e-21
0.005109,4.4645772483016854e-21
0.005148,-9.372275624374308e-21
0.005187,-2.6307887923813167e-20
0.005226,-3.2219278318769205e-20
0.005265,-1.2776172120623231e-20
0.005304,4.242673291713599e-20
0.005343,1.0368330631274673e-19
0.005382,1.1780839643084927e-19
0.005421,3.132046569086554e-20
0.00546,-1.8643817379601514e-19
0.0054989999999999995,-4.052748539763096e-19
0.0055379999999999995,-4.258579225821629e-19
0.0055769999999999995,-4.858813857158333e-20
0.0056159999999999995,8.00771796569491e-19
0.005655,1.5716443409968874e-18
0.005694,1.5191753013269108e-18
0.005733,-1.0151631796954154e-19
0.005772,-3.3766318520434037e-18
0.005811,-6.0476413007619054e-18
0.00585,-5.334504561935414e-18
0.005889,1.5352792461138891e-18
0.005928,1.4021658694367866e-17
0.005967,2.3091560903522777e-17
0.006006,1.8369873379341924e-17
0.006045,-1.036982720613342e-17
0.006084,-5.74670595898239e-17
0.006123,-8.747832725523404e-17
0.006162,-6.168322970202129e-17
0.006201,5.702990896311916e-17
0.00624,2.3284370360299604e-16
0.006279,3.287118217923247e-16
0.006318,2.0012777402384376e-16
0.006357,-2.8426452495667224e-16
0.006396,-9.33814400624998e-16
0.006435,-1.224615127248281e-15
0.006474,-6.173588848896139e-16
0.006513,1.3359303326995814e-15
0.006552,3.710208146310381e-15
0.006591,4.5201802115199575e-15
0.00663,1.7530878013110141e-15
0.006669,-6.033647802214453e-15
0.0067079999999999996,-1.4614168170339752e-14
