U,RF
0.0,0.0
3.5e-05,0.0
7e-05,0.0
0.00010499999999999999,0.0
0.00014,0.0
0.00017499999999999997,0.0
0.00020999999999999998,0.0
0.000245,0.0
0.00028,0.0
0.00031499999999999996,0.0
0.00034999999999999994,0.0
0.000385,0.0
0.00041999999999999996,0.0
0.00045499999999999995,0.0
0.00049,0.0
0.000525,0.0
0.00056,0.0
0.0005949999999999999,0.0
0.0006299999999999999,0.0
0.0006649999999999999,0.0
0.0006999999999999999,0.0
0.000735,0.0
0.00077,0.0
0.0008049999999999999,0.0
0.0008399999999999999,0.0
0.0008749999999999999,0.0
0.0009099999999999999,0.0
0.0009449999999999999,0.0
0.00098,0.0
0.0010149999999999998,0.0
0.00105,0.0
0.0010849999999999998,0.0
0.00112,0.0
0.001155,0.0
0.0011899999999999999,0.0
0.001225,0.0
0.0012599999999999998,0.0
0.001295,0.0
0.0013299999999999998,0.0
0.001365,0.0
0.0013999999999999998,0.0
0.0014349999999999999,0.0
0.00147,0.0
0.0015049999999999998,0.0
0.00154,0.0
0.0015749999999999998,0.0
0.0016099999999999999,0.0
0.0016449999999999998,0.0
0.0016799999999999999,0.0
0.001715,0.0
0.0017499999999999998,0.0
0.001785,0.0
0.0018199999999999998,0.0
0.0018549999999999999,0.0
0.0018899999999999998,0.0
0.0019249999999999998,0.0
0.00196,0.0
0.001995,0.0
0.0020299999999999997,0.0
0.002065,0.0
0.0021,0.0
0.0021349999999999997,0.0
0.0021699999999999996,0.0
0.002205,0.0
0.00224,0.0
0.0022749999999999997,0.0
0.00231,0.0
0.002345,0.0
0.0023799999999999997,0.0
0.0024149999999999996,0.0
0.00245,0.0
0.002485,0.0
0.0025199999999999997,0.0
0.002555,0.0
0.00259,0.0
0.0026249999999999997,0.0
0.0026599999999999996,0.0
0.002695,0.0
0.00273,0.0
0.0027649999999999997,0.0
0.0027999999999999995,0.0
0.002835,0.0
0.0028699999999999997,0.0
0.0029049999999999996,0.0
0.00294,0.0
0.0029749999999999998,0.0
0.0030099999999999997,0.0
0.0030449999999999995,0.0
0.00308,0.0
0.0031149999999999997,0.0
0.0031499999999999996,0.0
0.003185,0.0
0.0032199999999999998,0.0
0.0032549999999999996,0.0
0.0032899999999999995,0.0
0.003325,0.0
0.0033599999999999997,0.0
0.0033949999999999996,0.0
0.00343,0.0
0.0034649999999999998,0.0
0.0034999999999999996,0.0
0.0035349999999999995,0.0
0.00357,0.0
0.0036049999999999997,0.0005451860100054162
0.0036399999999999996,0.005948720959593978
0.003675,0.011348830242433716
0.0037099999999999998,0.016745514956734042
0.0037449999999999996,0.02213877620070437
0.0037799999999999995,0.027528615072553886
0.003815,0.032915032670491895
0.0038499999999999997,0.0382980300927277
0.0038849999999999996,0.043677608437470594
0.00392,0.049053768802929776
0.003954999999999999,0.054426512287314766
0.00399,0.059795839988834754
0.004025,0.06516175300569882
0.004059999999999999,0.0705242524361166
0.004095,0.07588333937829717
0.00413,0.08123901493044983
0.004164999999999999,0.0865912801907841
0.0042,0.09194013625750896
0.004235,0.09728558422883393
0.0042699999999999995,0.1026276252029682
0.004305,0.10796626027812117
0.004339999999999999,0.11330149055250194
0.0043749999999999995,0.11863331712432001
0.00441,0.1239617410917846
0.004444999999999999,0.12928676355310498
0.00448,0.13460838560649036
0.004515,0.13992660835015025
0.004549999999999999,0.14524143288229374
0.004585,0.15055286030113024
0.00462,0.15586089170486905
0.004654999999999999,0.16116552819171948
0.00469,0.1664667708598906
0.004724999999999999,0.17176462080759203
0.0047599999999999995,0.17705907913303298
0.004795,0.18235014693442253
0.004829999999999999,0.1876378253099702
0.0048649999999999995,0.19292211535788517
0.0049,0.19820301817637687
0.004934999999999999,0.20348053486365447
0.00497,0.20875466651792718
0.005005,0.2140254142374045
0.005039999999999999,0.21929277912029566
0.005075,0.22455676226480992
0.00511,0.2298173647691566
0.005144999999999999,0.23507458773154488
0.00518,0.2403284322501842
0.005214999999999999,0.24557889942328393
0.0052499999999999995,0.2508259903490532
0.005285,0.25606970612570124
0.005319999999999999,0.2613100478514375
0.0053549999999999995,0.2665470166244712
0.00539,0.27178061354301175
0.005424999999999999,0.2770108397052684
0.00546,0.2822376962094503
0.005495,0.28746118415376687
0.005529999999999999,0.2926813046364273
0.005565,0.2978980587556411
0.005599999999999999,0.3031114476096175
0.005634999999999999,0.3083214722965656
0.00567,0.3135281339146948
0.005704999999999999,0.31873143356221456
0.0057399999999999994,0.32393137233733393
0.005775,0.3291279513382622
0.005809999999999999,0.33432117166320907
0.0058449999999999995,0.3395110344103833
0.00588,0.3446975406779944
0.005914999999999999,0.34988069156425183
0.0059499999999999996,0.3550604881673647
