TRUE_STRAIN,TRUE_STRESS,PRED_TRUE_STRESS
0.0,0.0,2.842170943040401e-14
0.01,22.467993645349782,22.467993645349807
0.02,44.935987290699565,44.935987290699586
0.030000000000000002,67.40398093604935,67.40398093604936
0.04,89.87197458139913,89.87197458139914
0.05,112.33996822674891,112.33996822674891
0.060000000000000005,134.8079618720987,134.8079618720987
0.06999999999999999,157.27595551744847,157.27595551744847
0.08,179.74394916279826,179.74394916279826
0.09000000000000001,202.21194280814805,202.21194280814802
