TRUE_STRAIN,TRUE_STRESS,PRED_TRUE_STRESS
0.0,0.0,1.1357384607907477
0.01,22.467993645349782,23.67952392449698
0.02,44.935987290699565,46.22330938820321
0.030000000000000002,67.40398093604935,68.76709485190945
0.04,89.87197458139913,91.31088031561568
0.05,112.33996822674891,113.8546657793219
0.060000000000000005,134.8079618720987,136.39845124302815
0.06999999999999999,157.27595551744847,158.94223670673438
0.08,179.74394916279826,181.4860221704406
0.09000000000000001,202.21194280814805,204.02980763414686
0.1,224.67993645349782,226.57359309785306
0.11,248.7133307989527,249.11737856155932
0.12000000000000001,279.5070299027059,271.6611640252655
0.13,310.4675912005687,294.2049494889718
0.13999999999999999,332.74002656390013,316.748734952678
0.15,348.93151252167206,339.29252041638426
0.16,361.8965044500066,361.83630588009044
0.17,374.0821319575742,384.3800913437967
0.18000000000000002,384.48856715917253,406.923876807503
