TRUE_STRAIN,TRUE_STRESS,PRED_TRUE_STRESS
0.0,0.0,459.1272603658628
0.01,22.467993645349782,459.3634069922941
0.02,44.935987290699565,459.5995536187253
0.030000000000000002,67.40398093604935,459.83570024515654
0.04,89.87197458139913,460.07184687158775
0.05,112.33996822674891,460.307993498019
0.060000000000000005,134.8079618720987,460.5441401244502
0.06999999999999999,157.27595551744847,460.7802867508815
0.08,179.74394916279826,461.0164333773127
0.09000000000000001,202.21194280814805,461.25258000374396
0.1,224.67993645349782,461.48872663017517
0.11,248.7133307989527,461.72487325660643
0.12000000000000001,279.5070299027059,461.9610198830377
0.13,310.4675912005687,462.1971665094689
0.13999999999999999,332.74002656390013,462.43331313590016
0.15,348.93151252167206,462.66945976233137
0.16,361.8965044500066,462.90560638876264
0.17,374.0821319575742,463.14175301519384
0.18000000000000002,384.48856715917253,463.3778996416251
0.19,392.25200836858374,463.6140462680563
0.2,396.072466708401,463.8501928944876
0.21000000000000002,399.8929250482183,464.08633952091884
0.22,403.71338338803554,464.32248614735005
0.22999999999999998,407.456630122198,464.5586327737813
0.24000000000000002,410.2738162327115,464.7947794002125
0.25,413.091002343225,465.0309260266438
0.26,415.90818845373855,465.267072653075
0.27,418.72537456425204,465.50321927950625
0.27999999999999997,421.340285621694,465.73936590593746
0.29000000000000004,423.3000497083676,465.9755125323687
0.3,425.2598137950412,466.21165915879993
0.31000000000000005,427.21957788171477,466.4478057852312
0.32,429.17934196838837,466.68395241166246
0.33,431.1391060550619,466.92009903809367
0.34,432.82549011136575,467.15624566452493
0.35000000000000003,434.27272533387253,467.39239229095614
0.36000000000000004,435.7199605563793,467.6285389173874
0.37,437.167195778886,467.8646855438186
0.38,438.6144310013928,468.1008321702499
0.39,440.0616662238996,468.3369787966811
0.4,441.43604377670704,468.57312542311234
0.41000000000000003,442.37567228923695,468.8092720495436
0.42000000000000004,443.3153008017668,469.0454186759748
0.43,444.2549293142967,469.2815653024061
0.44,445.19455782682655,469.5177119288373
0.45000000000000007,446.13418633935646,469.75385855526855
0.45999999999999996,447.0738148518863,469.99000518169976
0.47000000000000003,448.0134433644162,470.226151808131
0.48000000000000004,448.95307187694607,470.46229843456223
0.49,449.892700389476,470.6984450609935
0.5,450.8323289020058,470.9345916874247
0.51,451.59368670770857,471.17073831385596
0.52,452.34814282128076,471.4068849402872
0.53,453.102598934853,471.64303156671843
0.54,453.8570550484252,471.8791781931497
0.55,454.61151116199744,472.1153248195809
0.5599999999999999,455.36596727556963,472.35147144601217
0.5700000000000001,456.1204233891418,472.5876180724434
