TRUE_STRAIN,TRUE_STRESS,PRED_TRUE_STRESS
0.0,0.0,-1.333245860927775
0.01,22.467993645349782,21.50383372096912
0.02,44.935987290699565,44.340913302866014
0.030000000000000002,67.40398093604935,67.17799288476292
0.04,89.87197458139913,90.0150724666598
0.05,112.33996822674891,112.85215204855669
0.060000000000000005,134.8079618720987,135.6892316304536
0.06999999999999999,157.27595551744847,158.5263112123505
0.08,179.74394916279826,181.36339079424738
0.09000000000000001,202.21194280814805,204.2004703761443
0.1,224.67993645349782,227.03754995804115
0.11,248.7133307989527,249.87462953993807
0.12000000000000001,279.5070299027059,272.711709121835
