DISPLACEMENT,FORCE,STRAIN,STRESS,TRUE_STRAIN,TRUE_STRESS
1.371041625,5.698566943,0.10968333,453.47754875926057,,
1.388958375,5.666883882,0.11111667,450.95629087404444,,
1.409166625,5.636868665,0.11273332999999999,448.5677557972815,,
1.428125,5.607687371,0.11425,446.2455822043226,,
1.446875,5.575170887,0.11574999999999999,443.6580026240383,,
1.464375,5.543488325,0.11715,441.13678444798063,,
1.48375,5.506802727,0.11869999999999999,438.21743731698956,,
1.50270825,5.470951552,0.12021666,435.3644914585382,,
1.520625,5.430097341,0.12165,432.11341664515356,,
1.539375,5.390077052,0.12315,428.92870323599544,,
1.55895825,5.351724109,0.12471666000000001,425.8766730057096,,
1.576875,5.310036475,0.12615,422.5592764972568,,
1.595625,5.268348841,0.12765,419.2418799888039,,
1.615625,5.225827285,0.12925,415.8581220761245,,
1.63416675,5.182471805,0.13073334,412.4080026000635,,
1.65333325,5.137448981,0.13226666,408.8252001042854,,
1.673125,5.089090965,0.13385,404.97699146202683,,
1.6925,5.038232182,0.1354,400.9297781049828,,
1.712083375,4.988206821,0.13696666999999998,396.9488863634296,,
1.731041625,4.93818146,0.13848333000000002,392.9679946218763,,
1.750625,4.884820909,0.14005,388.7216968929977,,
1.76875,4.830626935,0.14150000000000001,384.4090774690509,,
1.787916625,4.774765115,0.14303333000000001,379.9637350774961,,
1.8075,4.715568605,0.1446,375.25302648735163,,
1.826458375,4.661374131,0.14611667,370.94036727466903,,
1.844791625,4.607180157,0.14758333,366.62774785072224,,
1.864166625,4.548817069,0.14913333,361.98336087606856,,
1.884583375,4.487953214,0.15076667,357.1399691866294,,
1.904375,4.427088858,0.15234999999999999,352.296537628877,,
1.92395825,4.362889812,0.15391666,347.18773987253496,,
1.944375,4.292854307,0.15555,341.6144914661914,,
1.963541625,4.222818802,0.15708333,336.04124305984783,,
1.984166625,4.151949374,0.15873333,330.40163316970023,,
2.004375,4.078578879,0.16035,324.56299469152566,,
2.023541625,4.006042106,0.16188333,318.7907017020833,,
2.042708375,3.928502796,0.16341667,312.62031946686585,,
2.06458325,3.850963487,0.16516666000000002,306.44993731122594,,
2.084791625,3.769255365,0.16678332999999998,299.94781155769806,,
2.109375,3.671705911,0.16875,292.1850726576904,,
2.13583325,3.563317663,0.17086666,283.5598099365552,,
2.15979175,3.455763138,0.17278334,275.00089278372985,,
2.186041625,3.339870985,0.17488333,265.7784882759737,,
2.210208375,3.222311387,0.17681667,256.42339271117567,,
