TRUE_STRAIN,TRUE_STRESS
0.0195,492.20775822543277
0.0196,492.43484361704407
0.019700000000000002,492.65830003005686
0.0198,492.8724708319275
0.0199,493.08664163379814
0.02,493.3008124356688
0.0201,493.5149832375394
0.020200000000000003,493.72915403941005
0.020300000000000002,493.9433248412807
0.0204,494.15749564315126
0.0205,494.3716664450219
0.0206,494.58583724689254
0.0207,494.8000080487632
0.020800000000000003,495.0141788506338
0.020900000000000002,495.22834965250445
0.021,495.42748581324065
0.0211,495.6139353868232
0.0212,495.8003849604058
0.0213,495.9868345339883
0.021400000000000002,496.17328410757085
0.021500000000000002,496.35973368115344
0.0216,496.546183254736
0.0217,496.7326328283185
0.0218,496.9190824019011
0.0219,497.10553197548364
0.022000000000000002,497.29198154906624
0.0221,497.4784311226488
0.0222,497.6648806962313
0.0223,497.84921451262176
0.0224,498.03244328816663
0.022500000000000003,498.21567206371157
0.022600000000000002,498.39890083925644
0.0227,498.5821296148014
0.0228,498.7653583903463
0.0229,498.9485871658912
0.023,499.1318159414361
0.023100000000000002,499.315044716981
0.023200000000000002,499.4982734925259
0.0233,499.68150226807086
0.0234,499.86473104361573
0.0235,500.0388850125238
0.0236,500.20145321824543
0.023700000000000002,500.36402142396713
0.0238,500.5265896296888
0.0239,500.68915783541047
0.024,500.85172604113217
0.0241,501.0142942468538
0.024200000000000003,501.1768624525755
0.024300000000000002,501.3394306582972
0.0244,501.50199886401884
0.0245,501.66456706974054
0.0246,501.8271352754622
0.0247,501.9897034811839
0.024800000000000003,502.1348464269134
0.024900000000000002,502.27413995798946
0.025,502.4134334890655
0.0251,502.5527270201415
0.0252,502.6920205512176
0.0253,502.8313140822936
0.025400000000000002,502.9706076133697
0.025500000000000002,503.1099011444457
0.0256,503.2491946755217
0.0257,503.3884882065978
0.0258,503.5277817376738
0.025900000000000003,503.6670752687499
0.026000000000000002,503.8063687998259
0.0261,503.94050013646563
0.0262,504.072905397441
0.0263,504.2053106584163
0.0264,504.33771591939166
0.026500000000000003,504.47012118036696
0.026600000000000002,504.6025264413423
0.0267,504.7349317023176
0.0268,504.867336963293
0.0269,504.9997422242683
0.027,505.13214748524365
0.027100000000000003,505.264552746219
0.027200000000000002,505.3969580071943
0.0273,505.5293632681697
0.0274,505.6614148956265
0.0275,505.793021369084
0.027600000000000003,505.92462784254144
0.027700000000000002,506.05623431599895
0.027800000000000002,506.18784078945646
0.0279,506.31944726291397
0.028,506.4510537363715
0.0281,506.582660209829
0.028200000000000003,506.7142666832865
0.028300000000000002,506.84587315674395
0.0284,506.97747963020146
0.0285,507.10908610365897
0.0286,507.2406925771165
0.0287,507.36904586652025
0.028800000000000003,507.4965934727155
0.028900000000000002,507.6241410789108
0.029,507.751688685106
0.0291,507.87923629130125
0.0292,508.0067838974965
0.029300000000000003,508.1343315036917
0.029400000000000003,508.261879109887
0.029500000000000002,508.38942671608226
0.0296,508.51697432227746
0.0297,508.6445219284727
0.0298,508.772069534668
0.029900000000000003,508.8894480132112
0.030000000000000002,508.986910583517
0.030100000000000002,509.08437315382275
0.0302,509.1818357241285
0.0303,509.2792982944343
0.0304,509.37676086474005
0.030500000000000003,509.4742234350458
0.030600000000000002,509.5716860053516
0.0307,509.66914857565735
0.0308,509.7666111459631
0.0309,509.8640737162689
0.031,509.96153628657464
0.031100000000000003,510.0589988568804
0.031200000000000002,510.1564614271862
0.0313,510.25392399749194
0.031400000000000004,510.3598616431343
0.0315,510.4708098983398
0.0316,510.58175815354525
0.0317,510.6927064087507
0.0318,510.8036546639562
0.031900000000000005,510.91460291916167
0.032,511.02555117436714
0.032100000000000004,511.13649942957255
0.0322,511.247447684778
0.0323,511.3583959399835
0.0324,511.46934419518897
0.0325,511.58029245039444
0.032600000000000004,511.69055898001005
0.0327,511.7832970586352
0.0328,511.8760351372604
0.0329,511.9687732158855
0.033,512.0615112945106
0.033100000000000004,512.1542493731358
0.0332,512.246987451761
0.0333,512.3397255303861
0.0334,512.4324636090113
0.0335,512.5252016876365
0.033600000000000005,512.6179397662615
0.0337,512.7106778448867
0.033800000000000004,512.8034159235119
0.0339,512.8961540021371
0.034,512.9758048574186
0.0341,513.0525403243411
0.0342,513.1292757912636
0.034300000000000004,513.2060112581861
0.0344,513.2827467251086
0.0345,513.3594821920311
0.0346,513.4362176589536
0.0347,513.5129531258762
0.034800000000000005,513.5896885927987
0.0349,513.6664240597212
0.035,513.7431595266437
0.0351,513.8198949935662
0.0352,513.8966304604887
0.035300000000000005,513.9729983389774
0.0354,514.0484828632146
0.035500000000000004,514.1239673874519
0.0356,514.1994519116892
0.0357,514.2749364359263
0.0358,514.3504209601635
0.0359,514.4259054844008
0.036000000000000004,514.501390008638
0.0361,514.5768745328753
0.0362,514.6523590571126
0.0363,514.7278435813498
0.0364,514.803328105587
0.036500000000000005,514.8788126298242
0.0366,514.9542971540615
0.0367,515.0297816782987
0.0368,515.109126455194
0.0369,515.1885307197623
0.037000000000000005,515.2679349843305
0.0371,515.3473392488988
0.037200000000000004,515.426743513467
0.0373,515.5061477780354
0.0374,515.5855520426036
0.0375,515.6649563071718
0.0376,515.7443605717401
0.037700000000000004,515.8237648363083
0.0378,515.9031691008767
0.0379,515.9825733654449
0.038,516.062958234506
0.0381,516.1439400405117
0.038200000000000005,516.2249218465173
0.0383,516.3059036525229
0.038400000000000004,516.3868854585286
0.0385,516.4678672645342
0.0386,516.5488490705399
0.038700000000000005,516.6298308765455
0.0388,516.7108126825511
0.038900000000000004,516.7917944885568
0.039,516.8727762945624
0.0391,516.953758100568
0.0392,517.0347399065737
0.0393,517.1157217125793
0.039400000000000004,517.1927917445631
0.0395,517.2661170996622
0.0396,517.3394424547614
0.0397,517.4127678098605
0.0398,517.4860931649596
0.039900000000000005,517.5594185200587
0.04,517.6327438751579
0.040100000000000004,517.706069230257
0.0402,517.779394585356
0.0403,517.8527199404551
0.040400000000000005,517.9260452955543
0.0405,517.9993706506534
0.040600000000000004,518.0726960057525
0.0407,518.1383670237125
0.0408,518.2007615896534
0.0409,518.2631561555943
0.041,518.3255507215353
0.041100000000000005,518.3879452874761
0.0412,518.450339853417
0.0413,518.5127344193579
0.0414,518.5751289852988
0.0415,518.6375235512396
0.041600000000000005,518.6999181171806
0.0417,518.7623126831214
0.041800000000000004,518.8247072490623
0.0419,518.8871018150032
