TRUE_STRAIN,TRUE_STRESS,PRED_TRUE_STRESS
0.0,0.0,4.899044934667501
0.01,22.026186397535298,21.56789173765467
0.02,46.33431219775273,38.23673854064184
0.030000000000000002,70.12781367348653,54.905585343629006
0.04,79.98389337615318,71.57443214661618
0.05,89.83997307881982,88.24327894960334
0.060000000000000005,99.69605278148647,104.91212575259051
0.06999999999999999,110.01989784647358,121.58097255557767
0.08,120.57552313301721,138.24981935856485
0.09000000000000001,131.13114841956087,154.918666161552
0.1,159.83934974799135,171.58751296453917
0.11,200.2331933776154,188.25635976752636
0.12000000000000001,234.05029075378422,204.92520657051352
